relationship_id,traveler_id_1,traveler_id_2,relationship_type,verified
15109,58948,126363,Spouse,1
15110,12666,6253,Other,0
15111,50013,77280,Sibling,1
15112,60734,105340,Spouse,0
15113,112303,92655,Parent,0
15114,40648,131687,Sibling,1
15115,91747,56851,Spouse,0
15116,121297,124285,Spouse,1
15117,111448,104441,Child,1
15118,129937,69379,Spouse,1
15119,124877,143682,Other,1
15120,102721,55675,Parent,1
15121,107838,27634,Spouse,1
15122,17405,141965,Parent,0
15123,26988,6426,Child,0
15124,122713,19743,Child,0
15125,49076,61164,Child,1
15126,56028,42334,Spouse,1
15127,70289,121554,Child,0
15128,71640,144157,Sibling,0
15129,51338,56383,Spouse,1
15130,123776,90386,Parent,1
15131,102775,7581,Spouse,0
15132,67205,97957,Sibling,1
15133,108565,148092,Spouse,1
15134,94268,104057,Spouse,1
15135,110208,110623,Child,1
15136,36079,20581,Spouse,1
15137,88622,18773,Spouse,1
15138,133177,54752,Parent,0
15139,143515,36744,Parent,1
15140,305,28170,Spouse,1
15141,103070,131612,Spouse,0
15142,82933,81091,Spouse,1
15143,5735,21437,Child,1
15144,50700,38724,Child,1
15145,136176,34370,Parent,1
15146,129243,117074,Sibling,0
15147,65033,15455,Sibling,1
15148,149163,13782,Parent,1
15149,36574,75151,Child,1
15150,22842,18516,Spouse,0
15151,55139,7251,Parent,1
15152,145786,32377,Parent,1
15153,59853,18868,Parent,1
15154,134013,130924,Spouse,1
15155,121864,105343,Sibling,1
15156,109905,92230,Spouse,0
15157,80793,108011,Spouse,1
15158,54281,102616,Parent,1
15159,99883,128022,Spouse,1
15160,37165,2601,Child,1
15161,48567,18004,Spouse,0
15162,77861,134558,Spouse,0
15163,56955,126306,Grandparent,1
15164,69323,46300,Spouse,1
15165,90799,96542,Spouse,1
15166,99988,68987,Sibling,0
15167,83597,51900,Parent,0
15168,123965,12217,Spouse,1
15169,28563,52028,Spouse,1
15170,20275,121473,Child,1
15171,95999,101597,Spouse,1
15172,108582,144361,Other,1
15173,5329,87109,Spouse,1
15174,36099,9512,Spouse,1
15175,20238,4714,Child,1
15176,93152,101362,Sibling,1
15177,125028,108229,Child,1
15178,57929,141781,Sibling,1
15179,145681,66592,Child,1
15180,79504,3634,Child,0
15181,107779,59041,Parent,1
15182,133141,109721,Spouse,1
15183,146679,139980,Sibling,1
15184,141303,109811,Parent,1
15185,12419,15184,Child,0
15186,19604,42048,Spouse,0
15187,143863,80041,Sibling,1
15188,82510,48081,Other,1
15189,40470,145328,Spouse,0
15190,90006,58350,Spouse,0
15191,124472,87522,Child,1
15192,124542,85641,Sibling,0
15193,76159,120841,Child,1
15194,98474,122565,Child,0
15195,26941,89978,Spouse,1
15196,97741,43434,Spouse,0
15197,51145,10975,Other,1
15198,64548,87308,Child,1
15199,22022,86535,Sibling,0
15200,41088,3142,Spouse,1
15201,51230,104626,Parent,0
15202,55940,34096,Spouse,1
15203,105926,141335,Parent,1
15204,107014,100557,Other,0
15205,14752,27559,Child,1
15206,46918,99925,Spouse,0
15207,72189,11527,Other,1
15208,85045,88030,Spouse,1
15209,34577,63872,Spouse,1
15210,127344,16869,Child,1
15211,141380,131148,Sibling,1
15212,130791,46461,Parent,1
15213,39375,78742,Child,1
15214,115802,42112,Sibling,1
15215,54840,109244,Spouse,1
15216,91383,47081,Spouse,1
15217,14798,75106,Spouse,1
15218,56741,57227,Sibling,1
15219,76222,123007,Grandparent,1
15220,78664,129655,Sibling,0
15221,194,112698,Other,1
15222,65788,136889,Other,1
15223,45273,20137,Child,0
15224,40161,1676,Parent,0
15225,39234,81733,Child,1
15226,60442,4789,Child,1
15227,101085,114087,Spouse,1
15228,14257,110117,Spouse,1
15229,66256,116581,Parent,1
15230,6066,31343,Spouse,0
15231,2848,75984,Spouse,1
15232,119842,53648,Sibling,1
15233,64457,22630,Spouse,0
15234,99696,11602,Child,1
15235,133646,64753,Spouse,1
15236,125030,144637,Child,1
15237,66436,41929,Spouse,0
15238,33032,41808,Child,1
15239,29450,144448,Grandparent,0
15240,126938,12890,Child,1
15241,8255,124762,Parent,1
15242,45858,21778,Child,1
15243,62386,47346,Parent,1
15244,31057,8665,Spouse,0
15245,82353,122597,Sibling,1
15246,77546,137415,Spouse,1
15247,24105,51737,Child,0
15248,78656,68513,Other,1
15249,112168,115267,Parent,1
15250,16240,11986,Spouse,1
15251,36537,69629,Parent,0
15252,63497,147868,Child,1
15253,124630,1646,Sibling,0
15254,116263,144903,Sibling,0
15255,81456,42151,Sibling,1
15256,93800,63322,Other,0
15257,77355,98345,Other,1
15258,40808,3707,Child,0
15259,79787,115095,Sibling,1
15260,76729,63691,Spouse,0
15261,30,87144,Sibling,1
15262,65583,123020,Sibling,1
15263,46353,147888,Child,1
15264,60073,114824,Spouse,0
15265,99756,3821,Spouse,1
15266,108860,55823,Spouse,1
15267,144131,72073,Child,1
15268,10726,76672,Parent,1
15269,21660,56744,Sibling,0
15270,50852,149940,Spouse,1
15271,123527,88936,Child,0
15272,106478,6971,Other,1
15273,8036,9430,Parent,1
15274,132213,69965,Parent,1
15275,91377,120191,Spouse,1
15276,113127,107277,Spouse,1
15277,69548,73924,Child,1
15278,98304,60240,Child,1
15279,86089,131426,Spouse,1
15280,120875,70439,Spouse,0
15281,42669,60293,Grandparent,1
15282,22709,71117,Spouse,1
15283,51988,133867,Spouse,1
15284,45028,60559,Other,0
15285,60549,35734,Spouse,0
15286,120445,74926,Child,0
15287,27936,22016,Spouse,1
15288,120485,16221,Spouse,1
15289,139247,70525,Parent,0
15290,104244,14786,Child,0
15291,40658,84560,Sibling,0
15292,16982,71251,Sibling,0
15293,131651,53868,Other,1
15294,92991,66088,Child,0
15295,136521,111217,Parent,1
15296,82302,9600,Spouse,1
15297,53933,59846,Other,1
15298,132528,38052,Sibling,0
15299,31713,136929,Sibling,1
15300,46305,122793,Other,0
15301,71631,29977,Child,0
15302,138149,27527,Other,0
15303,119261,99277,Other,0
15304,43133,139903,Sibling,0
15305,139026,141941,Spouse,1
15306,42676,66460,Sibling,1
15307,106323,74471,Spouse,1
15308,92896,53818,Sibling,1
15309,9890,78445,Child,0
15310,69693,134657,Spouse,1
15311,22943,38086,Spouse,1
15312,86760,909,Parent,1
15313,86034,110041,Parent,1
15314,132306,31888,Spouse,1
15315,86634,63618,Spouse,1
15316,145012,139614,Parent,1
15317,18965,102106,Sibling,1
15318,39920,21511,Child,0
15319,40320,46749,Spouse,1
15320,6339,10172,Spouse,0
15321,102165,78167,Spouse,1
15322,62877,147563,Spouse,1
15323,44977,124776,Sibling,1
15324,89303,133981,Child,1
15325,96544,9803,Child,0
15326,48177,102940,Grandparent,1
15327,113276,80284,Parent,0
15328,30731,10692,Spouse,1
15329,1679,8539,Child,1
15330,134020,70060,Spouse,1
15331,37540,136568,Spouse,1
15332,101459,98119,Other,0
15333,55312,135202,Grandchild,0
15334,46108,70011,Sibling,0
15335,136699,92716,Spouse,0
15336,136447,9651,Spouse,0
15337,69083,134153,Sibling,1
15338,21372,24244,Sibling,1
15339,3619,15917,Other,1
15340,67561,124344,Sibling,0
15341,112975,6284,Spouse,0
15342,5381,67508,Spouse,1
15343,94943,116977,Grandparent,1
15344,38274,45543,Spouse,1
15345,137236,8775,Sibling,0
15346,74277,57300,Child,0
15347,134391,16491,Spouse,1
15348,90971,136340,Parent,0
15349,147824,10172,Grandparent,1
15350,29066,97238,Spouse,1
15351,28372,90184,Other,1
15352,142503,111470,Child,0
15353,50964,137536,Sibling,1
15354,112504,117235,Spouse,0
15355,5005,73686,Spouse,1
15356,148042,149898,Parent,1
15357,27772,121652,Spouse,1
15358,60896,116143,Spouse,1
15359,39910,50392,Spouse,0
15360,110394,48399,Child,1
15361,58087,37139,Parent,1
15362,123689,102527,Child,1
15363,101255,89133,Sibling,1
15364,24015,12604,Child,0
15365,136992,71881,Parent,0
15366,134573,6572,Spouse,1
15367,73011,123855,Parent,1
15368,140483,16974,Sibling,1
15369,124903,101443,Child,1
15370,121548,74866,Grandparent,1
15371,92382,45679,Spouse,1
15372,131503,80002,Other,0
15373,143039,13231,Spouse,1
15374,129154,139862,Spouse,1
15375,10863,27229,Parent,1
15376,10124,42697,Sibling,0
15377,101593,102060,Child,1
15378,46385,105641,Spouse,1
15379,136773,100650,Sibling,1
15380,130432,63882,Parent,1
15381,10798,95700,Grandchild,0
15382,101694,92127,Child,1
15383,53519,24017,Sibling,1
15384,144995,70334,Other,1
15385,23699,31402,Spouse,1
15386,25180,74335,Child,1
15387,42667,78458,Parent,1
15388,87119,52036,Spouse,0
15389,140322,123228,Other,1
15390,44401,116680,Sibling,0
15391,38681,133133,Spouse,0
15392,96785,7801,Sibling,1
15393,74822,36435,Sibling,1
15394,31690,133865,Spouse,1
15395,85856,148166,Child,1
15396,4598,123693,Spouse,1
15397,244,17566,Spouse,0
15398,9642,41235,Child,1
15399,23376,43525,Sibling,1
15400,35349,3687,Sibling,1
15401,121121,17635,Sibling,1
15402,41388,105386,Spouse,1
15403,85428,128055,Other,1
15404,77275,107689,Spouse,0
15405,109548,34147,Spouse,1
15406,54873,124062,Child,1
15407,22797,139250,Sibling,1
15408,107802,9366,Spouse,1
15409,17327,32673,Parent,1
15410,49448,66000,Sibling,0
15411,114342,50585,Spouse,1
15412,5392,127181,Spouse,1
15413,107265,24248,Sibling,0
15414,4636,94136,Child,0
15415,75584,36503,Sibling,1
15416,54578,86737,Grandparent,0
15417,77662,35516,Sibling,1
15418,121721,94552,Parent,1
15419,85423,41702,Child,1
15420,85301,65974,Other,0
15421,20049,12145,Other,1
15422,149298,133009,Sibling,0
15423,107279,40147,Spouse,1
15424,27904,118644,Spouse,1
15425,110866,125717,Spouse,1
15426,76211,1466,Spouse,0
15427,89344,86000,Spouse,1
15428,28430,122184,Parent,0
15429,122549,42766,Spouse,0
15430,96423,61167,Grandchild,0
15431,1969,139873,Sibling,0
15432,59058,56058,Sibling,0
15433,88297,82355,Spouse,1
15434,108965,51607,Sibling,0
15435,57173,55624,Spouse,1
15436,23032,6565,Sibling,1
15437,10878,131329,Sibling,0
15438,71479,32559,Parent,1
15439,106182,14281,Sibling,1
15440,145246,138378,Parent,1
15441,119559,120571,Parent,1
15442,107777,109291,Parent,1
15443,92586,42163,Grandchild,1
15444,91364,115524,Spouse,0
15445,26428,54936,Spouse,0
15446,136731,55933,Spouse,1
15447,142081,118051,Child,1
15448,20231,15820,Sibling,1
15449,138334,108446,Sibling,1
15450,124313,8503,Spouse,0
15451,115127,145558,Child,1
15452,120493,52128,Spouse,0
15453,59772,107138,Child,1
15454,16225,42360,Grandparent,1
15455,58688,20127,Spouse,1
15456,100918,9446,Other,0
15457,70381,39159,Spouse,1
15458,56844,766,Spouse,0
15459,90707,37645,Grandchild,1
15460,81793,117421,Spouse,0
15461,31504,110719,Parent,1
15462,115006,125613,Spouse,1
15463,13260,122130,Spouse,0
15464,37319,64451,Grandparent,0
15465,127962,126821,Grandparent,1
15466,16271,148978,Child,1
15467,138104,72215,Child,1
15468,141165,59408,Spouse,1
15469,113496,33970,Sibling,1
15470,140762,60138,Spouse,0
15471,47997,101415,Spouse,0
15472,148414,64336,Other,1
15473,130050,15185,Parent,0
15474,54924,101935,Sibling,1
15475,51265,90908,Other,1
15476,45338,94715,Parent,1
15477,126266,71336,Parent,1
15478,23618,65174,Spouse,1
15479,142487,13096,Sibling,1
15480,16957,93690,Other,1
15481,134239,144516,Other,1
15482,114386,66524,Spouse,1
15483,109149,14377,Other,0
15484,122499,131500,Parent,0
15485,42319,115991,Spouse,1
15486,112538,58780,Spouse,1
15487,60543,87008,Parent,1
15488,98063,122065,Spouse,1
15489,107877,132481,Spouse,1
15490,135062,44530,Grandparent,1
15491,111794,13699,Sibling,1
15492,131800,43416,Child,1
15493,41119,101807,Spouse,0
15494,131282,99742,Child,1
15495,142944,37762,Spouse,1
15496,100650,61508,Child,1
15497,54001,108434,Spouse,1
15498,93947,102853,Spouse,1
15499,137441,514,Other,0
15500,26120,74212,Spouse,0
15501,28518,14374,Spouse,1
15502,17018,108714,Spouse,0
15503,29975,32040,Child,0
15504,91381,94865,Parent,1
15505,84318,40246,Child,0
15506,41884,98459,Parent,1
15507,74235,44237,Spouse,1
15508,58928,1316,Parent,1
15509,34337,18980,Spouse,1
15510,11954,60749,Spouse,1
15511,85763,111267,Parent,1
15512,79505,84547,Spouse,1
15513,63043,93165,Parent,1
15514,16318,85514,Child,1
15515,135379,134783,Other,1
15516,16160,3636,Parent,1
15517,37727,45936,Other,1
15518,143242,58875,Child,1
15519,20047,43651,Child,1
15520,83240,123195,Spouse,1
15521,39722,83133,Grandparent,1
15522,15888,28213,Parent,1
15523,37816,92130,Child,1
15524,96591,136271,Spouse,1
15525,116275,78895,Spouse,1
15526,71527,56895,Parent,1
15527,34000,37913,Parent,0
15528,79222,87690,Sibling,1
15529,135535,31066,Other,1
15530,149178,13038,Spouse,1
15531,133956,94714,Other,0
15532,144433,27429,Spouse,1
15533,147517,61585,Spouse,1
15534,117190,109229,Parent,1
15535,46001,10555,Child,0
15536,21808,91164,Spouse,1
15537,73721,117202,Other,0
15538,133401,56190,Sibling,0
15539,32910,138143,Spouse,1
15540,126505,93335,Other,0
15541,106448,73726,Spouse,1
15542,24795,34090,Sibling,1
15543,40987,58332,Spouse,1
15544,14547,56414,Spouse,1
15545,36910,100383,Child,0
15546,123614,62746,Spouse,0
15547,126452,7614,Parent,1
15548,133374,23983,Parent,0
15549,92769,61434,Other,1
15550,51080,18617,Spouse,1
15551,102417,44523,Parent,1
15552,106447,131362,Spouse,1
15553,134696,131135,Spouse,1
15554,21928,106544,Spouse,0
15555,124213,106706,Parent,1
15556,10345,75297,Other,1
15557,59278,15631,Spouse,0
15558,79283,16769,Spouse,0
15559,88776,45743,Parent,1
15560,102875,82765,Child,0
15561,95044,125673,Grandparent,1
15562,89577,93279,Spouse,1
15563,9422,106809,Spouse,1
15564,15111,111437,Grandchild,1
15565,83600,30918,Child,1
15566,130313,57078,Child,1
15567,6905,137351,Spouse,1
15568,1038,101490,Sibling,1
15569,18820,102447,Sibling,1
15570,86844,87916,Spouse,0
15571,107271,44166,Other,1
15572,125954,20004,Other,0
15573,5480,104072,Sibling,0
15574,53801,43269,Parent,0
15575,34580,43791,Sibling,1
15576,109827,18263,Sibling,0
15577,74324,56094,Child,0
15578,56554,142236,Spouse,1
15579,54895,50139,Parent,0
15580,120989,146252,Spouse,1
15581,139348,18994,Spouse,1
15582,90081,25339,Child,1
15583,52611,108221,Spouse,1
15584,111156,20483,Grandparent,0
15585,21382,34965,Spouse,1
15586,74738,99216,Child,1
15587,47167,114167,Spouse,1
15588,5430,41574,Spouse,1
15589,126420,3176,Spouse,0
15590,131074,132908,Sibling,0
15591,73470,109564,Child,1
15592,24397,54705,Parent,1
15593,21141,87536,Grandchild,0
15594,31044,145472,Spouse,0
15595,89188,35036,Child,1
15596,73202,105457,Child,1
15597,8367,95447,Spouse,1
15598,23467,133410,Grandparent,1
15599,63260,36203,Parent,0
15600,82092,3799,Other,1
15601,19003,70182,Parent,0
15602,38424,107765,Parent,1
15603,23803,54848,Sibling,1
15604,84121,92874,Sibling,1
15605,142827,36173,Sibling,1
15606,139175,128093,Parent,1
15607,55645,121543,Sibling,1
15608,70476,89510,Spouse,0
15609,119641,65099,Parent,1
15610,108912,29932,Spouse,1
15611,96944,90061,Parent,1
15612,13702,81365,Parent,1
15613,121707,14369,Child,0
15614,54411,74270,Other,1
15615,28615,22210,Child,1
15616,58984,9519,Parent,1
15617,109947,28327,Spouse,0
15618,83266,101627,Spouse,0
15619,114905,110828,Spouse,1
15620,32652,18532,Sibling,1
15621,149041,80731,Other,1
15622,61793,115832,Parent,0
15623,52509,116015,Sibling,1
15624,136109,60582,Parent,1
15625,123637,41370,Other,1
15626,84706,8494,Spouse,1
15627,44036,116096,Other,1
15628,47579,23759,Other,1
15629,97876,111751,Child,1
15630,147917,26086,Spouse,1
15631,50732,53677,Spouse,1
15632,70167,36743,Sibling,1
15633,83594,104102,Parent,0
15634,96043,143693,Sibling,1
15635,36637,101229,Spouse,1
15636,79612,2844,Spouse,0
15637,137177,132593,Other,1
15638,117819,106849,Sibling,0
15639,39755,146957,Spouse,1
15640,94437,85211,Sibling,1
15641,96178,37711,Grandparent,1
15642,5878,62357,Spouse,0
15643,70940,66942,Spouse,1
15644,10679,33005,Spouse,1
15645,139690,133482,Other,1
15646,119663,15029,Spouse,0
15647,90879,100025,Parent,0
15648,122648,23738,Parent,0
15649,25279,118709,Sibling,1
15650,111661,14704,Spouse,1
15651,25659,149077,Spouse,0
15652,83129,90645,Sibling,1
15653,25501,136606,Grandparent,1
15654,110227,128547,Spouse,1
15655,2284,148864,Sibling,1
15656,98693,122777,Sibling,1
15657,16928,101864,Child,1
15658,131689,11118,Parent,1
15659,147302,20639,Child,1
15660,134692,71495,Parent,0
15661,2000,134826,Spouse,0
15662,21826,17787,Child,1
15663,21826,120758,Child,1
15664,4686,42037,Child,1
15665,42572,37073,Other,1
15666,31883,123469,Sibling,1
15667,87413,45671,Spouse,1
15668,91924,95886,Parent,1
15669,71307,122692,Other,1
15670,109398,33643,Sibling,1
15671,135920,119546,Parent,0
15672,82549,128387,Spouse,1
15673,142444,111134,Parent,0
15674,147896,80672,Grandchild,1
15675,9183,86618,Parent,1
15676,84105,69005,Other,1
15677,62061,146925,Other,1
15678,96870,91681,Child,0
15679,63232,29842,Sibling,1
15680,72822,54858,Spouse,1
15681,89775,55263,Spouse,0
15682,95540,124267,Other,1
15683,55353,131952,Sibling,1
15684,1898,51915,Spouse,0
15685,44148,129694,Spouse,0
15686,130419,114461,Child,1
15687,137294,121684,Spouse,1
15688,58577,52591,Parent,1
15689,22420,32354,Sibling,1
15690,20687,134224,Spouse,1
15691,99318,7607,Spouse,1
15692,117919,95405,Sibling,1
15693,69028,81773,Child,0
15694,53388,142210,Sibling,1
15695,49629,60557,Sibling,0
15696,105546,93643,Spouse,0
15697,130307,137189,Grandparent,1
15698,21219,137787,Parent,1
15699,55603,90835,Other,1
15700,133896,14285,Child,0
15701,109495,130070,Parent,1
15702,45862,45160,Spouse,1
15703,39534,101995,Spouse,1
15704,125630,56720,Child,1
15705,90555,133782,Parent,1
15706,7123,83506,Sibling,0
15707,124397,135716,Other,1
15708,106804,140748,Child,1
15709,125107,97850,Grandparent,0
15710,122782,102775,Spouse,1
15711,2859,90586,Spouse,1
15712,56749,35603,Spouse,0
15713,125333,110252,Child,1
15714,135466,74498,Parent,1
15715,1834,136561,Child,0
15716,66070,1428,Spouse,0
15717,112444,79867,Sibling,1
15718,99919,122542,Spouse,1
15719,59955,115394,Spouse,1
15720,82785,12135,Parent,1
15721,124882,132920,Sibling,0
15722,101313,100860,Spouse,0
15723,26726,40119,Sibling,0
15724,110358,87073,Sibling,0
15725,135002,102980,Parent,1
15726,35146,21492,Other,0
15727,115212,109416,Sibling,0
15728,97958,5592,Child,0
15729,63209,143140,Child,1
15730,97686,16812,Spouse,0
15731,46267,64207,Other,1
15732,104691,40535,Spouse,1
15733,18326,59933,Spouse,1
15734,15476,64184,Parent,1
15735,40011,38204,Sibling,1
15736,68295,118154,Spouse,0
15737,71707,19084,Child,1
15738,96515,71573,Grandchild,0
15739,124123,115424,Sibling,1
15740,29835,61761,Spouse,1
15741,33140,14741,Spouse,1
15742,22615,91644,Spouse,1
15743,124707,8092,Parent,1
15744,128554,144048,Spouse,1
15745,60124,59078,Other,1
15746,50871,13713,Spouse,0
15747,55780,109784,Spouse,1
15748,102114,25759,Spouse,1
15749,61927,75706,Other,0
15750,88680,27302,Sibling,0
15751,57302,15289,Child,0
15752,67545,19473,Other,0
15753,15430,54112,Spouse,0
15754,88142,109818,Spouse,1
15755,119786,126892,Sibling,0
15756,90652,4987,Parent,1
15757,97212,55074,Spouse,1
15758,8744,81781,Parent,1
15759,124105,146579,Spouse,1
15760,26430,82432,Parent,1
15761,145109,42818,Other,1
15762,142806,43002,Spouse,1
15763,110290,46157,Spouse,0
15764,7931,148243,Other,1
15765,66587,100945,Sibling,0
15766,15176,139073,Spouse,1
15767,11662,18895,Child,1
