link_id,network_id,traveler_id,role,confidence_level,identified_date,is_active
1525,DRG-0255,19148,Organizer,Medium,2025-11-18,1
1526,DRG-0255,15225,Organizer,Confirmed,2025-10-27,1
1527,DRG-0255,124285,Unknown,Confirmed,2025-10-30,1
1528,DRG-0255,7905,Organizer,Confirmed,2025-11-14,1
1529,TRF-0256,65607,Organizer,Confirmed,2025-10-30,1
1530,TRF-0256,142689,Financier,High,2025-10-31,1
1531,TRF-0256,9531,Recruiter,Confirmed,2025-10-20,1
1532,TRF-0256,114676,Document Forger,Medium,2025-10-23,1
1533,TRF-0256,85912,Lookout,High,2025-10-22,1
1534,TRF-0256,26745,Unknown,Medium,2025-10-25,1
1535,SMG-0257,78631,Organizer,High,2025-12-28,1
1536,SMG-0257,56473,Document Forger,Medium,2025-12-28,1
1537,SMG-0257,16500,Financier,High,2025-12-28,1
1538,SMG-0257,18839,Recruiter,Low,2025-12-31,1
1539,SMG-0257,133209,Unknown,Confirmed,2025-12-24,1
1540,TRF-0258,144266,Organizer,Low,2025-12-02,1
1541,TRF-0258,56579,Organizer,Medium,2025-12-18,1
1542,TRF-0258,52050,Recruiter,Medium,2025-11-26,1
1543,DOC-0259,52380,Organizer,High,2025-12-02,1
1544,DOC-0259,3482,Unknown,Medium,2025-12-02,1
1545,DOC-0259,64431,Transporter,Medium,2025-12-05,1
1546,DOC-0259,68493,Transporter,High,2025-11-30,1
1547,DOC-0259,41327,Financier,Medium,2025-11-28,1
1548,DOC-0259,99165,Coordinator,Low,2025-12-12,1
1549,DOC-0259,100534,Coordinator,Medium,2025-12-11,1
1550,TRF-0260,42825,Organizer,Medium,2025-07-21,1
1551,TRF-0260,122428,Recruiter,High,2025-07-28,1
1552,TRF-0260,40286,Document Forger,Low,2025-07-13,1
1553,TRF-0260,148608,Document Forger,Confirmed,2025-07-29,1
1554,TRF-0260,139170,Recruiter,Medium,2025-07-13,1
1555,TRF-0261,126981,Organizer,Low,2025-11-23,1
1556,TRF-0261,4008,Lookout,Medium,2025-12-07,1
1557,TRF-0261,15448,Recruiter,Medium,2025-11-13,1
1558,TRF-0261,5672,Recruiter,Medium,2025-11-11,1
1559,TRF-0261,15386,Transporter,Low,2025-11-20,1
1560,TRF-0262,21086,Organizer,Confirmed,2025-12-28,1
1561,TRF-0262,101263,Transporter,Medium,2025-12-28,1
1562,TRF-0262,115336,Transporter,High,2025-12-28,1
1563,TRF-0262,82658,Transporter,Medium,2025-12-22,1
1564,TRF-0262,92442,Unknown,Confirmed,2025-12-23,1
1565,TRF-0262,149153,Transporter,Confirmed,2025-12-30,1
1566,SMG-0263,32429,Organizer,Low,2025-08-31,1
1567,SMG-0263,121143,Transporter,High,2025-09-20,1
1568,SMG-0263,74247,Unknown,High,2025-09-12,1
1569,SMG-0263,117168,Organizer,Confirmed,2025-09-26,1
1570,SMG-0263,97205,Recruiter,Confirmed,2025-08-27,1
1571,SMG-0263,49790,Organizer,Confirmed,2025-09-05,1
1572,SMG-0263,73937,Financier,Medium,2025-08-27,1
1573,SMG-0264,104471,Organizer,Confirmed,2025-05-23,1
1574,SMG-0264,65975,Unknown,Medium,2025-05-25,1
1575,SMG-0264,126735,Document Forger,Medium,2025-06-06,1
1576,SMG-0264,15681,Organizer,Confirmed,2025-06-11,1
1577,SMG-0265,134345,Organizer,High,2025-06-12,0
1578,SMG-0265,85311,Financier,Confirmed,2025-06-12,0
1579,SMG-0265,114604,Lookout,High,2025-06-15,0
1580,SMG-0266,138020,Organizer,Medium,2025-02-14,1
1581,SMG-0266,93614,Recruiter,High,2025-03-06,1
1582,SMG-0266,69918,Financier,Medium,2025-02-16,1
1583,SMG-0266,81246,Transporter,Medium,2025-02-12,1
1584,SMG-0266,104241,Recruiter,Low,2025-02-12,1
1585,SMG-0266,129253,Coordinator,Confirmed,2025-02-11,1
1586,DRG-0267,121795,Organizer,Low,2025-03-21,1
1587,DRG-0267,123519,Lookout,High,2025-04-07,1
1588,DRG-0267,124868,Coordinator,High,2025-04-09,1
1589,DRG-0267,132184,Coordinator,Medium,2025-04-12,1
1590,DRG-0267,61151,Recruiter,Medium,2025-03-15,1
1591,MIX-0268,49067,Organizer,Confirmed,2025-02-25,1
1592,MIX-0268,20073,Financier,Medium,2025-03-17,1
1593,MIX-0268,52167,Coordinator,Low,2025-03-05,1
1594,MIX-0268,64368,Recruiter,Medium,2025-02-28,1
1595,MIX-0268,6142,Coordinator,Medium,2025-03-04,1
1596,MIX-0268,34173,Lookout,Medium,2025-03-04,1
1597,TRF-0269,137006,Organizer,Medium,2025-12-05,0
1598,TRF-0269,23465,Transporter,Low,2025-12-08,0
1599,TRF-0269,27772,Financier,High,2025-12-14,0
1600,TRF-0269,95815,Transporter,High,2025-12-16,0
1601,TRF-0269,148401,Document Forger,High,2025-12-12,0
1602,TRF-0269,34827,Lookout,High,2025-11-16,0
1603,TRF-0270,22247,Organizer,High,2025-03-08,1
1604,TRF-0270,58644,Document Forger,High,2025-02-17,1
1605,TRF-0270,133938,Unknown,Low,2025-03-04,1
1606,TRF-0270,23965,Unknown,High,2025-02-20,1
1607,TRF-0270,85653,Lookout,High,2025-02-19,1
1608,SMG-0271,84614,Organizer,Confirmed,2025-04-15,1
1609,SMG-0271,136763,Document Forger,Medium,2025-04-23,1
1610,SMG-0271,68808,Transporter,Low,2025-04-25,1
1611,DRG-0272,52320,Organizer,High,2025-09-23,1
1612,DRG-0272,57622,Recruiter,High,2025-10-12,1
1613,DRG-0272,149909,Lookout,Medium,2025-09-19,1
1614,DRG-0272,136474,Coordinator,Low,2025-10-05,1
1615,DRG-0272,43362,Unknown,Medium,2025-10-06,1
1616,DRG-0273,8088,Organizer,Medium,2025-06-21,1
1617,DRG-0273,42429,Lookout,High,2025-06-15,1
1618,DRG-0273,88487,Financier,Medium,2025-05-27,1
1619,DRG-0273,15882,Document Forger,High,2025-06-13,1
1620,DRG-0273,10603,Recruiter,Confirmed,2025-06-08,1
1621,DRG-0273,114327,Recruiter,High,2025-06-14,1
1622,TRF-0274,95739,Organizer,High,2025-05-01,1
1623,TRF-0274,130737,Transporter,Medium,2025-05-08,1
1624,TRF-0274,145176,Transporter,Low,2025-05-12,1
1625,TRF-0274,103575,Transporter,High,2025-04-30,1
1626,DOC-0275,58044,Organizer,Confirmed,2025-03-09,1
1627,DOC-0275,22816,Lookout,Low,2025-03-09,1
1628,DOC-0275,65819,Coordinator,Confirmed,2025-03-12,1
1629,TRF-0276,108047,Organizer,Medium,2025-04-17,0
1630,TRF-0276,80921,Recruiter,High,2025-03-21,0
1631,TRF-0276,69733,Transporter,Low,2025-04-18,0
1632,TRF-0276,129599,Document Forger,High,2025-04-07,0
1633,SMG-0277,102726,Organizer,Medium,2025-03-22,1
1634,SMG-0277,107523,Transporter,High,2025-04-13,1
1635,SMG-0277,149660,Recruiter,High,2025-04-10,1
1636,DRG-0278,112829,Organizer,Medium,2025-05-25,1
1637,DRG-0278,81012,Organizer,Medium,2025-06-07,1
1638,DRG-0278,40021,Lookout,High,2025-05-25,1
1639,DRG-0278,26728,Recruiter,Low,2025-05-27,1
1640,DRG-0278,82128,Organizer,Confirmed,2025-05-25,1
1641,DRG-0278,39610,Transporter,High,2025-06-13,1
1642,MIX-0279,74513,Organizer,Medium,2025-02-01,1
1643,MIX-0279,148445,Lookout,High,2025-01-29,1
1644,MIX-0279,96682,Lookout,Confirmed,2025-01-10,1
1645,MIX-0279,97383,Recruiter,Low,2025-02-07,1
1646,TRF-0280,130253,Organizer,High,2025-06-30,0
1647,TRF-0280,30231,Recruiter,Low,2025-07-05,0
1648,TRF-0280,107872,Recruiter,Medium,2025-07-01,0
1649,TRF-0280,33531,Lookout,High,2025-07-09,0
1650,TRF-0280,96897,Transporter,Medium,2025-07-06,0
1651,TRF-0280,19421,Transporter,Medium,2025-06-29,0
1652,TRF-0280,122450,Transporter,High,2025-07-06,0
1653,TRF-0280,119830,Lookout,High,2025-07-15,0
1654,MIX-0281,142289,Organizer,Medium,2025-12-17,1
1655,MIX-0281,146033,Financier,Medium,2025-12-21,1
1656,MIX-0281,149013,Document Forger,Confirmed,2025-12-26,1
1657,MIX-0281,63933,Organizer,High,2025-12-28,1
1658,SMG-0282,138434,Organizer,Confirmed,2025-06-12,1
1659,SMG-0282,49864,Unknown,Low,2025-06-08,1
1660,SMG-0282,66823,Organizer,High,2025-05-31,1
1661,SMG-0282,127177,Transporter,Confirmed,2025-06-13,1
1662,SMG-0282,86905,Transporter,Medium,2025-06-08,1
1663,DOC-0283,129703,Organizer,High,2025-02-28,1
1664,DOC-0283,19588,Document Forger,Low,2025-02-12,1
1665,DOC-0283,59629,Document Forger,Low,2025-03-07,1
1666,DOC-0283,148229,Financier,Medium,2025-02-25,1
1667,DOC-0283,88352,Transporter,Low,2025-02-11,1
1668,MIX-0284,101351,Organizer,High,2025-12-09,1
1669,MIX-0284,89837,Recruiter,Medium,2025-11-20,1
1670,MIX-0284,120249,Financier,Medium,2025-12-09,1
1671,MIX-0284,33711,Organizer,High,2025-11-30,1
1672,MIX-0284,50154,Recruiter,Confirmed,2025-12-03,1
1673,DOC-0285,130241,Organizer,Medium,2025-12-28,1
1674,DOC-0285,9847,Recruiter,Low,2025-12-28,1
1675,DOC-0285,8523,Coordinator,High,2025-12-14,1
1676,MIX-0286,119516,Organizer,Medium,2025-04-15,0
1677,MIX-0286,133901,Transporter,Confirmed,2025-04-22,0
1678,MIX-0286,51987,Transporter,High,2025-04-20,0
1679,MIX-0286,66838,Recruiter,Confirmed,2025-04-30,0
1680,TRF-0287,41097,Organizer,High,2025-05-17,0
1681,TRF-0287,37798,Recruiter,Medium,2025-05-11,0
1682,TRF-0287,1420,Document Forger,Low,2025-05-16,0
1683,TRF-0287,20837,Transporter,Medium,2025-05-18,0
1684,TRF-0287,145165,Lookout,High,2025-05-21,0
1685,TRF-0287,62059,Recruiter,Confirmed,2025-04-23,0
1686,TRF-0287,139709,Coordinator,High,2025-04-28,0
1687,TRF-0287,77252,Recruiter,Low,2025-05-04,0
1688,TRF-0287,106226,Transporter,High,2025-05-13,0
1689,TRF-0287,90151,Lookout,High,2025-05-11,0
1690,TRF-0287,140582,Transporter,High,2025-05-10,0
1691,TRF-0287,38511,Recruiter,Medium,2025-04-26,0
1692,DRG-0288,48781,Organizer,Confirmed,2025-12-01,0
1693,DRG-0288,104488,Unknown,Medium,2025-11-13,0
1694,DRG-0288,76715,Financier,High,2025-11-26,0
1695,DRG-0288,84625,Lookout,Medium,2025-11-12,0
1696,DRG-0288,93783,Recruiter,High,2025-12-08,0
1697,DRG-0288,148215,Transporter,Medium,2025-11-16,0
1698,DOC-0289,14391,Organizer,Medium,2025-12-15,0
1699,DOC-0289,111225,Document Forger,Low,2025-12-27,0
1700,DOC-0289,5882,Financier,Low,2025-12-18,0
1701,DOC-0289,110055,Financier,Medium,2025-12-04,0
1702,DOC-0289,31537,Unknown,Confirmed,2025-12-02,0
1703,DOC-0289,55298,Transporter,High,2025-12-20,0
1704,DOC-0289,134150,Recruiter,High,2025-12-26,0
1705,DOC-0290,29298,Organizer,High,2025-07-20,1
1706,DOC-0290,22842,Recruiter,High,2025-07-25,1
1707,DOC-0290,53503,Financier,High,2025-07-05,1
1708,DOC-0290,49248,Transporter,Medium,2025-07-09,1
1709,DOC-0290,58945,Lookout,Low,2025-07-23,1
1710,DOC-0290,142392,Document Forger,High,2025-07-26,1
1711,DOC-0290,76041,Coordinator,Medium,2025-07-29,1
1712,DOC-0290,70939,Organizer,High,2025-07-03,1
1713,DOC-0290,91397,Transporter,High,2025-07-18,1
1714,DOC-0290,44,Unknown,High,2025-07-04,1
1715,DRG-0291,114419,Organizer,High,2025-04-25,1
1716,DRG-0291,132826,Document Forger,Confirmed,2025-05-11,1
1717,DRG-0291,42201,Transporter,Medium,2025-04-24,1
1718,DOC-0292,62336,Organizer,High,2025-06-20,1
1719,DOC-0292,95050,Transporter,Medium,2025-06-24,1
1720,DOC-0292,47288,Unknown,Medium,2025-06-29,1
1721,DOC-0292,43903,Transporter,Medium,2025-07-01,1
1722,MIX-0293,72394,Organizer,Low,2025-01-07,0
1723,MIX-0293,35544,Document Forger,Medium,2025-01-31,0
1724,MIX-0293,74248,Coordinator,Confirmed,2025-01-21,0
1725,MIX-0293,118361,Transporter,Low,2025-01-23,0
1726,MIX-0294,34390,Organizer,Low,2025-03-05,1
1727,MIX-0294,80212,Recruiter,High,2025-03-23,1
1728,MIX-0294,69753,Organizer,High,2025-03-16,1
1729,MIX-0294,112658,Lookout,Medium,2025-03-03,1
1730,MIX-0294,33992,Financier,High,2025-03-29,1
1731,SMG-0295,133346,Organizer,Confirmed,2025-08-23,1
1732,SMG-0295,108694,Organizer,High,2025-07-29,1
1733,SMG-0295,79947,Transporter,Low,2025-08-07,1
1734,SMG-0295,61207,Transporter,Low,2025-08-16,1
1735,SMG-0295,17657,Document Forger,Medium,2025-08-13,1
1736,SMG-0295,54206,Lookout,Medium,2025-08-08,1
1737,SMG-0296,136990,Organizer,High,2025-01-13,1
1738,SMG-0296,137668,Coordinator,Confirmed,2025-01-11,1
1739,SMG-0296,55369,Lookout,Low,2025-01-23,1
1740,MIX-0297,145582,Organizer,Medium,2025-02-09,0
1741,MIX-0297,28829,Lookout,Medium,2025-02-08,0
1742,MIX-0297,85080,Recruiter,Low,2025-02-15,0
1743,MIX-0297,98949,Transporter,High,2025-01-18,0
1744,MIX-0297,75080,Transporter,High,2025-01-21,0
1745,MIX-0297,142839,Transporter,Confirmed,2025-02-06,0
1746,MIX-0297,100244,Document Forger,Medium,2025-02-01,0
1747,MIX-0297,114044,Recruiter,Low,2025-01-22,0
1748,MIX-0297,100200,Lookout,High,2025-02-01,0
1749,MIX-0297,147094,Transporter,High,2025-01-19,0
1750,MIX-0297,135397,Transporter,Low,2025-02-09,0
1751,MIX-0297,6365,Recruiter,High,2025-01-21,0
1752,MIX-0298,122092,Organizer,Medium,2025-06-20,1
1753,MIX-0298,17089,Recruiter,Low,2025-06-25,1
1754,MIX-0298,79471,Organizer,Medium,2025-06-26,1
1755,MIX-0298,110906,Coordinator,Medium,2025-06-22,1
1756,DOC-0299,98645,Organizer,Low,2025-07-14,1
1757,DOC-0299,61692,Document Forger,Medium,2025-07-09,1
1758,DOC-0299,109526,Organizer,Confirmed,2025-07-09,1
1759,DOC-0299,123043,Financier,High,2025-07-11,1
1760,DOC-0299,10434,Transporter,Medium,2025-06-25,1
1761,DOC-0299,89053,Transporter,Medium,2025-06-19,1
1762,DOC-0299,119807,Lookout,High,2025-06-25,1
1763,MIX-0300,23722,Organizer,Low,2025-05-27,1
1764,MIX-0300,115334,Transporter,Medium,2025-05-28,1
1765,MIX-0300,28025,Lookout,High,2025-06-17,1
1766,MIX-0300,139580,Lookout,High,2025-06-05,1
1767,DRG-0301,134205,Organizer,Medium,2025-05-26,1
1768,DRG-0301,49218,Financier,Confirmed,2025-05-26,1
1769,DRG-0301,3226,Recruiter,Confirmed,2025-04-27,1
1770,DRG-0301,80605,Coordinator,Medium,2025-05-06,1
1771,DRG-0301,77189,Financier,High,2025-05-09,1
1772,TRF-0302,32196,Organizer,Medium,2025-11-05,1
1773,TRF-0302,88680,Unknown,High,2025-11-06,1
1774,TRF-0302,100994,Organizer,High,2025-10-25,1
1775,TRF-0302,39681,Transporter,Confirmed,2025-11-07,1
1776,TRF-0302,126643,Recruiter,High,2025-10-28,1
1777,TRF-0302,45894,Transporter,Low,2025-10-28,1
1778,TRF-0302,148985,Recruiter,Confirmed,2025-10-31,1
1779,DRG-0303,148213,Organizer,Medium,2025-04-30,1
1780,DRG-0303,41542,Transporter,Medium,2025-04-26,1
1781,DRG-0303,36191,Organizer,Low,2025-04-24,1
1782,DRG-0303,42082,Unknown,Medium,2025-05-03,1
1783,TRF-0304,17803,Organizer,High,2025-06-25,0
1784,TRF-0304,63654,Document Forger,Confirmed,2025-06-05,0
1785,TRF-0304,43107,Organizer,High,2025-06-11,0
1786,TRF-0304,85037,Document Forger,High,2025-06-12,0
1787,TRF-0304,49481,Lookout,Medium,2025-06-22,0
1788,TRF-0304,134097,Transporter,Confirmed,2025-06-05,0
1789,SMG-0305,28583,Organizer,High,2025-06-04,1
1790,SMG-0305,87507,Organizer,Confirmed,2025-06-20,1
1791,SMG-0305,58991,Lookout,Medium,2025-06-23,1
1792,SMG-0305,132627,Organizer,High,2025-06-02,1
1793,SMG-0306,82133,Organizer,Low,2025-08-21,1
1794,SMG-0306,18601,Coordinator,Medium,2025-08-23,1
1795,SMG-0306,57674,Transporter,High,2025-08-10,1
1796,SMG-0306,54948,Organizer,Confirmed,2025-08-25,1
1797,SMG-0306,32290,Transporter,High,2025-08-13,1
1798,SMG-0306,100233,Transporter,Confirmed,2025-08-01,1
1799,SMG-0306,9910,Organizer,High,2025-08-20,1
1800,SMG-0306,5523,Lookout,Confirmed,2025-08-01,1
1801,SMG-0306,99632,Lookout,High,2025-08-16,1
1802,SMG-0306,137173,Document Forger,High,2025-08-10,1
1803,SMG-0307,88061,Organizer,High,2025-06-01,1
1804,SMG-0307,79695,Coordinator,Confirmed,2025-06-06,1
1805,SMG-0307,12575,Document Forger,Confirmed,2025-05-22,1
1806,SMG-0307,124713,Recruiter,Confirmed,2025-06-09,1
1807,SMG-0307,111559,Lookout,High,2025-05-28,1
1808,SMG-0307,3939,Coordinator,High,2025-06-02,1
1809,SMG-0307,76564,Financier,Medium,2025-06-03,1
1810,SMG-0307,14119,Recruiter,High,2025-05-25,1
1811,SMG-0307,69643,Transporter,Low,2025-06-14,1
1812,SMG-0307,91617,Organizer,High,2025-06-01,1
1813,SMG-0307,56090,Recruiter,High,2025-06-11,1
1814,SMG-0307,82987,Recruiter,Low,2025-06-10,1
1815,DOC-0308,86538,Organizer,High,2025-12-28,1
1816,DOC-0308,64940,Transporter,Confirmed,2025-12-28,1
1817,DOC-0308,122200,Recruiter,Low,2025-12-28,1
1818,DOC-0308,122048,Transporter,High,2025-12-23,1
1819,DOC-0308,93128,Recruiter,Confirmed,2025-12-28,1
1820,DOC-0308,109120,Transporter,Confirmed,2025-12-28,1
1821,DOC-0308,132066,Transporter,Medium,2025-12-20,1
1822,DOC-0308,38347,Recruiter,High,2025-12-25,1
1823,DOC-0308,131509,Recruiter,Confirmed,2025-12-28,1
1824,DOC-0308,83045,Coordinator,Low,2025-12-17,1
1825,TRF-0309,30533,Organizer,High,2025-06-09,1
1826,TRF-0309,57688,Lookout,High,2025-06-02,1
1827,TRF-0309,27729,Lookout,Confirmed,2025-05-28,1
1828,TRF-0310,27254,Organizer,Low,2025-12-24,0
1829,TRF-0310,144311,Coordinator,High,2025-12-07,0
1830,TRF-0310,80037,Transporter,Confirmed,2025-12-24,0
1831,TRF-0310,1366,Document Forger,Confirmed,2025-12-10,0
1832,TRF-0310,40646,Transporter,Medium,2025-12-25,0
1833,TRF-0310,48239,Unknown,Low,2025-12-13,0
1834,TRF-0310,77124,Unknown,Medium,2025-12-15,0
1835,TRF-0311,116181,Organizer,Confirmed,2025-12-27,1
1836,TRF-0311,93937,Transporter,Low,2025-12-28,1
1837,TRF-0311,142785,Transporter,Medium,2025-12-14,1
1838,TRF-0311,90468,Document Forger,Medium,2025-12-27,1
1839,TRF-0311,69496,Recruiter,High,2025-12-14,1
1840,TRF-0311,9068,Transporter,High,2025-12-24,1
1841,TRF-0311,132847,Unknown,Low,2025-12-11,1
1842,TRF-0311,59075,Lookout,Medium,2025-12-30,1
1843,DRG-0312,72603,Organizer,Confirmed,2025-03-13,1
1844,DRG-0312,1873,Transporter,High,2025-03-11,1
1845,DRG-0312,59839,Unknown,Medium,2025-03-05,1
1846,DRG-0312,63679,Lookout,High,2025-03-18,1
1847,DRG-0312,63369,Lookout,Medium,2025-03-20,1
1848,DRG-0313,58852,Organizer,High,2025-11-05,1
1849,DRG-0313,41739,Recruiter,High,2025-10-11,1
1850,DRG-0313,75690,Financier,Low,2025-10-30,1
1851,DRG-0313,133455,Transporter,Medium,2025-11-07,1
1852,DRG-0313,3521,Transporter,Medium,2025-10-30,1
1853,DRG-0314,32723,Organizer,Low,2025-02-11,1
1854,DRG-0314,141746,Transporter,High,2025-02-19,1
1855,DRG-0314,102132,Recruiter,High,2025-02-26,1
1856,DRG-0314,133627,Organizer,High,2025-02-26,1
1857,DRG-0314,49889,Coordinator,Medium,2025-02-23,1
1858,DRG-0315,27486,Organizer,High,2025-02-25,1
1859,DRG-0315,7671,Organizer,Medium,2025-03-18,1
1860,DRG-0315,73286,Lookout,Confirmed,2025-03-18,1
1861,DRG-0315,117683,Lookout,Confirmed,2025-03-02,1
1862,DRG-0315,39479,Financier,Confirmed,2025-03-09,1
1863,DOC-0316,147528,Organizer,High,2025-11-29,0
1864,DOC-0316,31859,Recruiter,High,2025-11-19,0
1865,DOC-0316,87392,Recruiter,High,2025-12-05,0
1866,DOC-0316,135942,Lookout,Medium,2025-11-27,0
1867,DOC-0316,106741,Document Forger,High,2025-12-06,0
1868,MIX-0317,100828,Organizer,Medium,2025-08-30,1
1869,MIX-0317,5178,Transporter,High,2025-09-17,1
1870,MIX-0317,38084,Document Forger,Medium,2025-09-23,1
1871,MIX-0317,36619,Recruiter,Confirmed,2025-09-05,1
1872,MIX-0317,148983,Recruiter,Low,2025-09-25,1
1873,MIX-0317,59875,Transporter,Low,2025-09-20,1
1874,DRG-0318,40340,Organizer,Low,2025-08-09,0
1875,DRG-0318,31504,Transporter,Confirmed,2025-07-18,0
1876,DRG-0318,85786,Lookout,Confirmed,2025-07-15,0
1877,DRG-0318,50050,Document Forger,High,2025-08-03,0
1878,DRG-0318,145107,Coordinator,Confirmed,2025-08-03,0
1879,SMG-0319,20587,Organizer,Low,2025-11-20,1
1880,SMG-0319,8796,Document Forger,Medium,2025-11-28,1
1881,SMG-0319,61443,Recruiter,High,2025-11-23,1
1882,SMG-0319,39524,Coordinator,High,2025-11-18,1
1883,DRG-0320,5135,Organizer,High,2025-03-18,1
1884,DRG-0320,41656,Financier,Medium,2025-03-16,1
1885,DRG-0320,44076,Recruiter,Medium,2025-03-20,1
1886,DRG-0320,6159,Lookout,Medium,2025-03-25,1
1887,DRG-0320,56577,Transporter,High,2025-04-01,1
1888,DRG-0320,82301,Recruiter,High,2025-03-14,1
1889,TRF-0321,36004,Organizer,High,2025-03-12,1
1890,TRF-0321,125034,Transporter,Low,2025-03-16,1
1891,TRF-0321,33585,Document Forger,Low,2025-03-27,1
1892,TRF-0322,61939,Organizer,High,2025-06-26,1
1893,TRF-0322,94783,Recruiter,Confirmed,2025-06-26,1
1894,TRF-0322,1660,Recruiter,Low,2025-06-13,1
1895,TRF-0322,15839,Document Forger,High,2025-06-10,1
1896,TRF-0322,38567,Transporter,Medium,2025-06-05,1
1897,TRF-0322,12811,Transporter,Confirmed,2025-06-22,1
1898,MIX-0323,71069,Organizer,Medium,2025-07-08,1
1899,MIX-0323,66585,Transporter,Low,2025-08-02,1
1900,MIX-0323,126576,Coordinator,Confirmed,2025-07-22,1
1901,MIX-0323,71795,Document Forger,High,2025-07-12,1
1902,MIX-0323,130018,Recruiter,Confirmed,2025-07-22,1
1903,MIX-0323,91329,Transporter,High,2025-07-10,1
1904,MIX-0323,93082,Document Forger,High,2025-07-16,1
1905,SMG-0324,117372,Organizer,Medium,2025-04-29,1
1906,SMG-0324,21192,Transporter,High,2025-05-14,1
1907,SMG-0324,87711,Transporter,High,2025-05-15,1
1908,SMG-0324,25302,Transporter,Confirmed,2025-05-01,1
1909,SMG-0324,129715,Recruiter,Medium,2025-05-13,1
1910,SMG-0324,22942,Lookout,Confirmed,2025-04-27,1
1911,MIX-0325,21662,Organizer,Medium,2025-12-21,1
1912,MIX-0325,84722,Recruiter,High,2025-12-21,1
1913,MIX-0325,5839,Document Forger,High,2025-12-19,1
1914,MIX-0325,64850,Coordinator,Medium,2025-12-21,1
1915,MIX-0325,47708,Financier,High,2025-12-28,1
1916,MIX-0325,9069,Transporter,High,2025-12-17,1
1917,DOC-0326,71563,Organizer,Medium,2025-09-20,1
1918,DOC-0326,47837,Lookout,Low,2025-10-10,1
1919,DOC-0326,42544,Financier,High,2025-09-19,1
1920,DOC-0326,119471,Coordinator,Low,2025-09-18,1
1921,DOC-0326,74011,Document Forger,Low,2025-09-29,1
1922,DOC-0326,62357,Unknown,Confirmed,2025-09-28,1
1923,DOC-0327,100057,Organizer,Low,2025-07-22,1
1924,DOC-0327,140676,Document Forger,Confirmed,2025-06-26,1
1925,DOC-0327,37117,Coordinator,Medium,2025-07-22,1
1926,DOC-0327,133392,Transporter,Low,2025-06-29,1
1927,DOC-0327,46786,Recruiter,Confirmed,2025-07-08,1
1928,DOC-0327,83353,Lookout,Medium,2025-06-29,1
1929,DOC-0327,80702,Financier,Medium,2025-07-02,1
1930,DRG-0328,132403,Organizer,Medium,2025-06-28,1
1931,DRG-0328,4922,Transporter,High,2025-07-06,1
1932,DRG-0328,102310,Organizer,Medium,2025-06-29,1
1933,DRG-0328,119413,Lookout,Medium,2025-06-27,1
1934,DOC-0329,22562,Organizer,Medium,2025-05-05,1
1935,DOC-0329,79187,Transporter,Medium,2025-05-02,1
1936,DOC-0329,10661,Unknown,Low,2025-04-25,1
1937,DOC-0329,7696,Lookout,Medium,2025-05-06,1
1938,DOC-0329,148429,Unknown,Low,2025-04-25,1
1939,DOC-0329,49463,Unknown,High,2025-05-07,1
1940,DOC-0329,140102,Document Forger,Confirmed,2025-04-30,1
1941,DOC-0329,127962,Financier,Medium,2025-04-27,1
1942,DOC-0329,83675,Unknown,High,2025-05-08,1
1943,DOC-0329,1406,Recruiter,High,2025-04-12,1
1944,DOC-0329,40485,Organizer,High,2025-04-10,1
1945,DOC-0329,23902,Organizer,High,2025-04-09,1
1946,SMG-0330,64661,Organizer,Confirmed,2025-10-01,1
1947,SMG-0330,128938,Recruiter,High,2025-10-07,1
1948,SMG-0330,30817,Recruiter,High,2025-09-19,1
