order_id,traveler_id,order_date,reason,destination_country_id,execution_date,status,voluntary_departure
1796,69850,2025-02-14,Failed Asylum,16,2025-03-31,Executed,0
1797,29489,2025-05-24,Security Threat,3,2025-07-24,Executed,0
1798,37105,2025-09-24,Failed Asylum,19,2025-11-27,Executed,0
1799,136472,2025-08-10,Criminal Offense,16,,Stayed,0
1800,101350,2025-03-06,Visa Overstay,1,2025-05-29,Executed,0
1801,22461,2025-09-27,Visa Overstay,1,,Cancelled,1
1802,77023,2025-12-05,Failed Asylum,19,,Issued,0
1803,84216,2025-05-13,Failed Asylum,3,2025-06-06,Executed,0
1804,97715,2025-12-16,Visa Overstay,18,,Appealed,0
1805,19996,2025-04-03,Visa Overstay,1,2025-06-27,Executed,0
1806,22128,2025-02-26,Visa Overstay,3,2025-05-02,Executed,0
1807,59922,2025-12-21,Criminal Offense,26,,Stayed,0
1808,81638,2025-07-14,Failed Asylum,18,,Cancelled,0
1809,99334,2025-06-19,Visa Overstay,2,,Cancelled,0
1810,74077,2025-09-28,Visa Overstay,2,2025-10-06,Executed,0
1811,76359,2025-04-27,Failed Asylum,3,2025-05-10,Executed,0
1812,50100,2025-12-14,Security Threat,1,,Issued,0
1813,146570,2025-05-09,Visa Overstay,1,,Appealed,1
1814,116021,2025-03-16,Visa Overstay,3,2025-04-03,Executed,0
1815,143515,2025-11-12,Visa Overstay,1,,Appealed,0
1816,29686,2025-07-20,Unauthorized Work,6,,Stayed,0
1817,71831,2025-10-16,Visa Overstay,3,2025-11-27,Executed,0
1818,24892,2025-03-28,Criminal Offense,16,,Appealed,1
1819,18684,2025-01-02,Visa Overstay,19,,Stayed,1
1820,119338,2025-01-05,Visa Overstay,44,,Issued,0
1821,88790,2025-12-17,Visa Overstay,20,,Issued,0
1822,131270,2025-09-20,Visa Overstay,3,2025-11-11,Executed,0
1823,43868,2025-02-13,Visa Overstay,1,2025-03-23,Executed,0
1824,73581,2025-01-19,Failed Asylum,48,2025-02-14,Executed,0
1825,488,2025-10-16,Visa Overstay,30,2025-11-22,Executed,0
1826,67002,2025-10-06,Failed Asylum,3,2025-11-21,Executed,0
1827,19741,2025-09-06,Criminal Offense,1,2025-09-17,Executed,0
1828,23317,2025-04-19,Failed Asylum,19,,Appealed,0
1829,120886,2025-03-15,Other,1,,Stayed,0
1830,44702,2025-04-19,Visa Overstay,6,,Appealed,1
1831,17483,2025-11-27,Unauthorized Work,1,,Appealed,0
1832,135793,2025-07-01,Visa Overstay,1,2025-07-13,Executed,0
1833,7789,2025-04-17,Failed Asylum,3,,Stayed,0
1834,3806,2025-09-09,Failed Asylum,3,2025-10-28,Executed,0
1835,34890,2025-05-25,Visa Overstay,3,2025-07-24,Executed,1
1836,76276,2025-10-19,Security Threat,2,,Stayed,0
1837,97390,2025-10-25,Visa Overstay,19,,Appealed,1
1838,36915,2025-04-19,Visa Overstay,16,2025-05-01,Executed,0
1839,37950,2025-06-01,Visa Overstay,2,2025-07-23,Executed,0
1840,55700,2025-05-21,Visa Overstay,3,2025-07-30,Executed,0
1841,10299,2025-04-08,Failed Asylum,17,,Issued,0
1842,23493,2025-11-13,Failed Asylum,22,,Issued,1
1843,80915,2025-09-12,Visa Overstay,19,,Issued,0
1844,52647,2025-10-03,Failed Asylum,41,2025-12-04,Executed,0
1845,107681,2025-12-28,Fraudulent Documents,8,,Issued,0
1846,22611,2025-11-21,Visa Overstay,2,,Cancelled,1
1847,96611,2025-02-11,Visa Overstay,1,,Cancelled,1
1848,32862,2025-07-20,Visa Overstay,2,2025-08-05,Executed,1
1849,2086,2025-06-12,Failed Asylum,17,,Appealed,0
1850,126076,2025-09-03,Failed Asylum,3,2025-10-26,Executed,0
1851,109156,2025-03-23,Visa Overstay,3,,Appealed,0
1852,148208,2025-01-16,Unauthorized Work,3,,Appealed,0
1853,4591,2025-07-06,Failed Asylum,3,2025-08-15,Executed,0
1854,132311,2025-10-01,Unauthorized Work,3,2025-12-13,Executed,0
1855,10581,2025-01-27,Visa Overstay,1,,Appealed,0
1856,42565,2025-03-18,Visa Overstay,17,2025-06-04,Executed,0
1857,20910,2025-02-14,Failed Asylum,3,2025-03-02,Executed,0
1858,59064,2025-08-02,Other,17,,Appealed,0
1859,74439,2025-10-25,Failed Asylum,17,2025-12-26,Executed,0
1860,127528,2025-02-28,Criminal Offense,3,,Stayed,0
1861,4592,2025-05-10,Unauthorized Work,1,,Issued,1
1862,92266,2025-12-09,Fraudulent Documents,1,,Issued,0
1863,62845,2025-01-02,Trafficking Involvement,1,,Appealed,0
1864,55176,2025-07-28,Visa Overstay,17,2025-08-14,Executed,0
1865,18654,2025-01-21,Visa Overstay,26,,Appealed,0
1866,81841,2025-08-15,Visa Overstay,1,2025-10-05,Executed,1
1867,113995,2025-08-10,Trafficking Involvement,3,,Appealed,0
1868,8369,2025-01-09,Trafficking Involvement,43,2025-02-09,Executed,0
1869,110964,2025-09-18,Unauthorized Work,3,,Stayed,0
1870,86113,2025-05-06,Visa Overstay,17,,Cancelled,0
1871,49110,2025-09-19,Security Threat,1,,Cancelled,0
1872,56951,2025-10-21,Fraudulent Documents,4,2025-12-29,Executed,0
1873,130496,2025-07-22,Visa Overstay,1,,Stayed,0
1874,93261,2025-12-23,Visa Overstay,1,,Issued,0
1875,52655,2025-07-08,Failed Asylum,17,2025-07-24,Executed,0
1876,148008,2025-05-19,Failed Asylum,22,,Issued,0
1877,69329,2025-04-06,Criminal Offense,4,2025-05-22,Executed,0
1878,100426,2025-02-06,Visa Overstay,6,,Appealed,1
1879,27403,2025-04-24,Unauthorized Work,3,2025-05-17,Executed,0
1880,122708,2025-05-09,Failed Asylum,3,,Issued,1
1881,97421,2025-06-23,Failed Asylum,19,,Cancelled,0
1882,37039,2025-07-24,Visa Overstay,42,2025-08-18,Executed,0
1883,73545,2025-10-07,Failed Asylum,16,2025-11-26,Executed,1
1884,32923,2025-08-19,Fraudulent Documents,3,,Appealed,0
1885,3211,2025-04-17,Fraudulent Documents,18,2025-07-12,Executed,0
1886,75951,2025-11-20,Unauthorized Work,18,,Appealed,0
1887,24892,2025-11-18,Criminal Offense,1,,Cancelled,0
1888,25062,2025-09-09,Visa Overstay,3,,Cancelled,1
1889,11752,2025-02-04,Visa Overstay,1,,Appealed,0
1890,104211,2025-07-17,Visa Overstay,42,,Stayed,0
1891,462,2025-03-16,Failed Asylum,16,,Appealed,0
1892,126691,2025-11-07,Visa Overstay,17,2025-12-29,Executed,0
1893,4833,2025-11-24,Unauthorized Work,1,2025-12-12,Executed,1
1894,141625,2025-02-04,Visa Overstay,21,2025-04-14,Executed,0
1895,45753,2025-02-07,Visa Overstay,6,2025-03-27,Executed,1
1896,116970,2025-06-20,Visa Overstay,3,,Appealed,1
1897,111645,2025-05-02,Visa Overstay,1,,Appealed,1
1898,34191,2025-01-02,Security Threat,1,2025-04-02,Executed,0
1899,136845,2025-12-20,Unauthorized Work,1,,Issued,0
1900,146941,2025-09-26,Failed Asylum,19,,Cancelled,0
1901,142771,2025-04-13,Failed Asylum,42,2025-06-19,Executed,0
1902,46100,2025-06-07,Failed Asylum,3,2025-06-24,Executed,0
1903,104310,2025-02-09,Security Threat,21,2025-05-09,Executed,0
1904,82791,2025-01-27,Visa Overstay,8,,Appealed,0
1905,136308,2025-07-06,Visa Overstay,17,2025-07-20,Executed,0
1906,68654,2025-04-06,Visa Overstay,19,2025-04-30,Executed,1
1907,19672,2025-06-18,Fraudulent Documents,1,2025-06-25,Executed,0
1908,21942,2025-10-09,Visa Overstay,16,,Cancelled,0
1909,114831,2025-03-10,Visa Overstay,3,,Issued,1
1910,149967,2025-09-17,Criminal Offense,3,,Stayed,0
1911,133817,2025-01-04,Visa Overstay,4,,Stayed,1
1912,134024,2025-08-10,Fraudulent Documents,18,,Appealed,0
1913,87344,2025-05-13,Failed Asylum,3,,Stayed,0
1914,139095,2025-12-28,Unauthorized Work,1,,Issued,0
1915,32052,2025-05-26,Failed Asylum,3,2025-07-21,Executed,0
1916,95910,2025-08-12,Visa Overstay,1,,Appealed,0
1917,54258,2025-12-10,Visa Overstay,18,,Stayed,0
1918,147127,2025-06-21,Visa Overstay,2,2025-09-14,Executed,0
1919,113285,2025-08-27,Visa Overstay,2,,Stayed,0
1920,45136,2025-04-10,Visa Overstay,6,2025-06-23,Executed,0
1921,59485,2025-07-24,Fraudulent Documents,2,2025-09-17,Executed,0
1922,49880,2025-06-06,Unauthorized Work,3,,Stayed,0
1923,40074,2025-05-17,Unauthorized Work,1,,Cancelled,0
1924,135442,2025-06-16,Unauthorized Work,16,2025-09-07,Executed,0
1925,142662,2025-11-03,Failed Asylum,42,,Stayed,1
1926,46461,2025-01-06,Unauthorized Work,3,,Issued,0
1927,26533,2025-07-19,Failed Asylum,3,2025-07-30,Executed,0
1928,73397,2025-01-28,Failed Asylum,16,2025-03-22,Executed,0
1929,137969,2025-08-12,Failed Asylum,3,2025-09-06,Executed,0
1930,113332,2025-10-17,Trafficking Involvement,26,,Stayed,0
1931,143364,2025-09-19,Failed Asylum,18,2025-11-16,Executed,0
1932,52579,2025-01-11,Visa Overstay,3,2025-03-08,Executed,1
1933,108203,2025-07-23,Trafficking Involvement,2,,Appealed,0
1934,93916,2025-02-09,Visa Overstay,1,,Appealed,0
1935,31411,2025-11-06,Failed Asylum,2,,Issued,0
1936,26022,2025-09-21,Failed Asylum,3,2025-12-03,Executed,0
1937,101423,2025-04-15,Visa Overstay,16,,Stayed,0
1938,132617,2025-02-25,Visa Overstay,1,,Issued,0
1939,116697,2025-11-01,Other,3,,Appealed,0
1940,77976,2025-11-10,Visa Overstay,18,,Issued,1
1941,22828,2025-01-20,Visa Overstay,2,,Appealed,0
1942,127334,2025-11-23,Visa Overstay,42,,Issued,0
1943,63360,2025-01-15,Failed Asylum,17,2025-02-28,Executed,0
1944,96421,2025-10-19,Failed Asylum,3,,Issued,0
1945,71434,2025-05-09,Other,4,2025-08-05,Executed,0
1946,33101,2025-06-20,Failed Asylum,3,,Cancelled,1
1947,109530,2025-11-15,Visa Overstay,1,,Issued,1
1948,146233,2025-01-19,Visa Overstay,3,,Stayed,0
1949,89523,2025-03-11,Unauthorized Work,1,,Issued,0
1950,36877,2025-08-15,Trafficking Involvement,2,,Stayed,0
1951,89947,2025-07-21,Fraudulent Documents,3,,Issued,0
1952,42328,2025-09-24,Criminal Offense,1,2025-12-07,Executed,0
1953,137273,2025-05-14,Security Threat,1,,Stayed,0
1954,44549,2025-01-04,Trafficking Involvement,1,,Issued,0
1955,76768,2025-07-04,Fraudulent Documents,3,2025-09-23,Executed,1
1956,56650,2025-12-05,Criminal Offense,8,,Appealed,0
1957,67163,2025-08-02,Failed Asylum,3,,Stayed,1
1958,111816,2025-12-28,Failed Asylum,16,,Appealed,0
1959,123548,2025-03-17,Visa Overstay,16,2025-04-13,Executed,0
1960,129980,2025-10-11,Failed Asylum,18,,Issued,1
1961,134142,2025-08-27,Visa Overstay,19,,Stayed,1
1962,106300,2025-04-23,Trafficking Involvement,6,,Issued,0
1963,53994,2025-07-09,Failed Asylum,3,,Appealed,0
1964,146408,2025-09-05,Visa Overstay,18,2025-11-11,Executed,0
1965,134089,2025-11-22,Fraudulent Documents,1,,Issued,0
1966,98624,2025-09-09,Security Threat,3,,Appealed,0
1967,30972,2025-09-12,Failed Asylum,3,,Stayed,0
1968,70471,2025-07-18,Trafficking Involvement,42,,Stayed,0
1969,146732,2025-08-02,Visa Overstay,3,,Stayed,0
1970,55688,2025-09-12,Fraudulent Documents,3,,Appealed,0
1971,96185,2025-12-24,Visa Overstay,8,,Appealed,1
1972,66767,2025-11-08,Visa Overstay,6,,Issued,1
1973,2933,2025-06-02,Fraudulent Documents,6,2025-07-19,Executed,0
1974,68899,2025-11-03,Failed Asylum,3,,Issued,0
1975,146748,2025-04-24,Security Threat,1,,Cancelled,0
1976,16509,2025-11-16,Criminal Offense,1,,Issued,0
1977,14391,2025-02-27,Failed Asylum,22,2025-03-19,Executed,0
1978,107438,2025-05-24,Visa Overstay,18,,Issued,0
1979,26427,2025-05-18,Unauthorized Work,18,,Cancelled,0
1980,21203,2025-08-20,Visa Overstay,48,2025-09-19,Executed,0
1981,13168,2025-11-09,Failed Asylum,3,2025-12-24,Executed,0
1982,76755,2025-01-07,Failed Asylum,48,2025-01-29,Executed,0
1983,43139,2025-03-19,Security Threat,3,2025-04-29,Executed,0
1984,58477,2025-05-08,Fraudulent Documents,17,2025-07-09,Executed,0
1985,119746,2025-07-27,Failed Asylum,18,,Cancelled,0
1986,123540,2025-04-13,Visa Overstay,18,,Appealed,1
1987,126936,2025-10-23,Visa Overstay,42,,Issued,0
1988,61118,2025-01-16,Visa Overstay,17,,Appealed,0
1989,14287,2025-07-02,Visa Overstay,2,,Appealed,0
1990,133910,2025-05-13,Visa Overstay,2,,Issued,0
1991,3554,2025-11-28,Trafficking Involvement,6,,Issued,0
1992,146508,2025-07-19,Visa Overstay,1,2025-08-23,Executed,0
1993,27486,2025-01-13,Failed Asylum,16,,Stayed,0
1994,33902,2025-05-27,Unauthorized Work,1,,Issued,0
1995,42231,2025-10-27,Failed Asylum,17,2025-11-07,Executed,0
1996,83642,2025-08-21,Fraudulent Documents,18,,Stayed,0
1997,135275,2025-12-11,Visa Overstay,6,,Issued,0
1998,110285,2025-10-12,Criminal Offense,23,,Cancelled,0
1999,55912,2025-01-17,Visa Overstay,4,,Issued,0
2000,102298,2025-04-16,Failed Asylum,42,,Appealed,0
2001,92610,2025-03-26,Failed Asylum,3,,Appealed,0
2002,78429,2025-08-19,Visa Overstay,16,,Stayed,0
2003,6987,2025-06-13,Visa Overstay,1,2025-08-05,Executed,1
2004,58935,2025-03-17,Other,42,,Stayed,1
2005,92839,2025-10-21,Unauthorized Work,16,,Stayed,0
2006,89994,2025-07-01,Visa Overstay,1,,Stayed,0
2007,132275,2025-01-20,Fraudulent Documents,3,2025-03-02,Executed,0
2008,52320,2025-05-06,Security Threat,1,2025-05-14,Executed,0
2009,9181,2025-02-03,Failed Asylum,23,,Issued,0
2010,67487,2025-08-28,Criminal Offense,2,2025-11-01,Executed,0
2011,39320,2025-06-06,Visa Overstay,21,,Issued,0
2012,49160,2025-12-01,Security Threat,3,,Stayed,0
2013,42884,2025-02-22,Visa Overstay,1,,Stayed,0
2014,76416,2025-07-27,Visa Overstay,16,,Stayed,0
2015,1175,2025-09-06,Failed Asylum,16,2025-10-16,Executed,1
2016,52121,2025-10-10,Failed Asylum,3,,Issued,0
2017,6244,2025-02-16,Visa Overstay,1,,Issued,0
2018,121217,2025-10-04,Visa Overstay,1,,Appealed,1
2019,39029,2025-12-15,Failed Asylum,18,,Issued,1
2020,140559,2025-10-17,Criminal Offense,1,,Issued,0
2021,87448,2025-09-05,Failed Asylum,19,,Stayed,0
2022,39963,2025-03-15,Failed Asylum,3,,Stayed,0
2023,83565,2025-03-08,Visa Overstay,1,,Stayed,1
2024,8427,2025-05-10,Visa Overstay,3,2025-06-02,Executed,1
2025,58799,2025-05-08,Trafficking Involvement,1,,Stayed,0
2026,95532,2025-11-25,Visa Overstay,19,,Appealed,0
2027,148182,2025-07-25,Failed Asylum,18,,Issued,0
2028,66837,2025-08-09,Failed Asylum,19,2025-09-13,Executed,0
2029,57503,2025-10-22,Unauthorized Work,1,,Appealed,0
2030,134752,2025-02-27,Security Threat,4,2025-03-29,Executed,0
2031,79570,2025-12-14,Visa Overstay,18,,Cancelled,1
2032,87507,2025-06-14,Failed Asylum,3,,Appealed,0
2033,102945,2025-10-23,Failed Asylum,3,2025-12-17,Executed,0
2034,55233,2025-09-26,Visa Overstay,3,2025-12-08,Executed,1
2035,102874,2025-03-19,Failed Asylum,3,,Appealed,0
2036,88649,2025-05-27,Failed Asylum,19,,Stayed,0
2037,7115,2025-05-10,Security Threat,48,2025-07-09,Executed,0
2038,7100,2025-01-20,Failed Asylum,3,,Stayed,1
2039,149040,2025-07-01,Trafficking Involvement,3,,Appealed,0
2040,118283,2025-06-23,Criminal Offense,3,,Issued,0
2041,124352,2025-11-10,Unauthorized Work,1,2025-11-28,Executed,0
2042,26974,2025-03-28,Fraudulent Documents,1,2025-05-19,Executed,0
2043,76584,2025-03-04,Fraudulent Documents,1,2025-03-28,Executed,0
2044,22596,2025-02-01,Failed Asylum,3,,Issued,1
2045,114785,2025-06-15,Unauthorized Work,1,,Appealed,0
2046,104645,2025-05-07,Visa Overstay,2,,Appealed,1
2047,67916,2025-09-12,Visa Overstay,16,,Issued,0
2048,79065,2025-01-08,Failed Asylum,16,,Issued,0
2049,110394,2025-07-09,Visa Overstay,3,,Stayed,1
2050,124720,2025-05-06,Other,1,2025-07-12,Executed,0
2051,68166,2025-05-05,Visa Overstay,13,,Stayed,0
2052,124337,2025-10-21,Security Threat,2,2025-10-31,Executed,0
2053,16443,2025-12-18,Visa Overstay,19,,Appealed,1
2054,110473,2025-06-01,Failed Asylum,12,,Cancelled,0
2055,88559,2025-12-23,Unauthorized Work,1,,Appealed,0
2056,122557,2025-05-03,Failed Asylum,3,,Stayed,1
2057,112342,2025-05-25,Visa Overstay,17,2025-08-06,Executed,0
2058,27274,2025-02-12,Failed Asylum,18,,Stayed,0
2059,69753,2025-08-01,Visa Overstay,1,2025-08-10,Executed,0
2060,108249,2025-05-05,Fraudulent Documents,3,,Cancelled,0
2061,62299,2025-04-28,Failed Asylum,3,,Issued,0
2062,60810,2025-10-10,Fraudulent Documents,19,,Stayed,0
2063,147842,2025-05-13,Visa Overstay,18,,Appealed,0
2064,36355,2025-03-06,Other,7,,Issued,1
2065,128133,2025-04-20,Visa Overstay,1,2025-05-25,Executed,0
2066,116596,2025-02-20,Failed Asylum,3,,Issued,0
2067,90265,2025-12-12,Fraudulent Documents,1,,Issued,0
2068,15445,2025-03-13,Failed Asylum,2,,Appealed,0
2069,142387,2025-06-10,Visa Overstay,9,,Cancelled,0
2070,80891,2025-12-23,Visa Overstay,3,,Appealed,0
2071,74193,2025-01-02,Fraudulent Documents,44,,Issued,0
2072,97383,2025-02-28,Failed Asylum,18,2025-03-15,Executed,0
2073,126367,2025-07-17,Failed Asylum,18,,Issued,1
2074,92723,2025-10-04,Failed Asylum,23,,Cancelled,0
2075,86622,2025-10-26,Visa Overstay,3,,Issued,0
2076,44135,2025-07-28,Visa Overstay,16,2025-10-20,Executed,1
2077,75090,2025-09-18,Failed Asylum,3,,Cancelled,0
2078,118919,2025-08-07,Fraudulent Documents,20,,Issued,0
2079,100014,2025-11-27,Visa Overstay,6,,Issued,0
2080,67138,2025-01-23,Security Threat,1,,Stayed,0
2081,52084,2025-05-10,Visa Overstay,2,,Appealed,1
2082,9623,2025-11-26,Failed Asylum,19,,Appealed,0
2083,90002,2025-07-12,Failed Asylum,3,,Issued,0
2084,130922,2025-03-16,Criminal Offense,1,2025-06-05,Executed,0
2085,105223,2025-11-04,Trafficking Involvement,44,,Appealed,0
2086,75725,2025-04-15,Visa Overstay,2,2025-06-06,Executed,0
2087,33210,2025-01-24,Visa Overstay,2,,Cancelled,1
2088,68017,2025-11-01,Visa Overstay,1,,Cancelled,1
2089,131906,2025-08-20,Failed Asylum,3,2025-10-01,Executed,0
2090,86277,2025-03-16,Criminal Offense,1,,Cancelled,0
2091,21393,2025-04-20,Visa Overstay,16,,Appealed,0
2092,47342,2025-09-07,Trafficking Involvement,27,2025-10-23,Executed,0
2093,37652,2025-05-06,Failed Asylum,19,,Appealed,0
2094,120532,2025-04-12,Visa Overstay,1,2025-07-02,Executed,0
2095,57685,2025-09-03,Security Threat,20,,Appealed,0
2096,147222,2025-10-23,Visa Overstay,1,,Appealed,0
2097,119678,2025-05-09,Failed Asylum,3,,Stayed,0
2098,22267,2025-05-24,Failed Asylum,12,2025-06-15,Executed,0
2099,136541,2025-08-22,Security Threat,27,,Appealed,0
2100,24252,2025-10-25,Criminal Offense,1,,Issued,1
2101,102411,2025-06-22,Security Threat,6,2025-08-04,Executed,0
2102,131550,2025-10-09,Visa Overstay,7,,Issued,0
2103,114688,2025-09-12,Visa Overstay,17,2025-10-26,Executed,0
2104,8847,2025-01-05,Criminal Offense,1,2025-01-28,Executed,0
2105,73106,2025-12-16,Visa Overstay,1,,Stayed,0
2106,38435,2025-06-12,Visa Overstay,3,2025-07-09,Executed,1
2107,86838,2025-04-01,Visa Overstay,3,,Appealed,0
2108,117292,2025-12-19,Visa Overstay,3,,Stayed,0
2109,59781,2025-10-05,Failed Asylum,1,,Appealed,0
2110,118143,2025-05-23,Criminal Offense,1,2025-06-05,Executed,0
2111,75348,2025-10-21,Other,18,2025-11-23,Executed,0
2112,34847,2025-11-15,Criminal Offense,2,2025-12-08,Executed,1
2113,68426,2025-07-27,Failed Asylum,18,,Cancelled,0
2114,105992,2025-01-27,Visa Overstay,1,,Issued,0
2115,123498,2025-09-12,Criminal Offense,3,2025-10-31,Executed,1
2116,70142,2025-04-05,Visa Overstay,1,2025-06-15,Executed,0
2117,14422,2025-08-22,Failed Asylum,19,,Cancelled,0
2118,53542,2025-09-10,Visa Overstay,1,2025-10-16,Executed,1
2119,41142,2025-03-05,Unauthorized Work,3,,Stayed,0
2120,144435,2025-08-06,Visa Overstay,1,,Issued,0
2121,21832,2025-08-27,Visa Overstay,2,2025-09-13,Executed,1
2122,136654,2025-09-04,Visa Overstay,6,,Stayed,0
2123,127470,2025-04-27,Failed Asylum,18,,Stayed,0
2124,30271,2025-05-22,Criminal Offense,1,,Appealed,1
2125,31201,2025-09-15,Visa Overstay,1,,Stayed,1
2126,36900,2025-08-05,Fraudulent Documents,1,,Appealed,0
2127,100197,2025-11-11,Failed Asylum,19,,Appealed,0
2128,6791,2025-09-18,Visa Overstay,1,,Stayed,0
2129,46138,2025-01-26,Failed Asylum,3,2025-03-02,Executed,0
2130,47699,2025-08-14,Visa Overstay,3,,Appealed,0
2131,37652,2025-06-15,Failed Asylum,19,2025-07-24,Executed,1
2132,45755,2025-01-22,Failed Asylum,16,2025-03-17,Executed,1
2133,73440,2025-03-06,Security Threat,2,2025-04-23,Executed,0
2134,48241,2025-02-04,Visa Overstay,3,,Issued,1
2135,87507,2025-04-27,Failed Asylum,3,,Issued,0
2136,107547,2025-12-05,Criminal Offense,3,,Issued,0
2137,28164,2025-10-02,Visa Overstay,12,,Issued,0
2138,101580,2025-04-19,Visa Overstay,1,2025-05-05,Executed,1
2139,102711,2025-07-26,Criminal Offense,3,2025-10-07,Executed,0
2140,26642,2025-02-25,Failed Asylum,1,2025-03-09,Executed,0
2141,55614,2025-10-06,Security Threat,2,,Cancelled,0
2142,89417,2025-12-12,Visa Overstay,6,,Issued,1
2143,68243,2025-10-10,Failed Asylum,3,,Issued,1
2144,91410,2025-03-02,Visa Overstay,22,2025-03-13,Executed,1
2145,72054,2025-05-13,Visa Overstay,1,2025-08-05,Executed,1
2146,56425,2025-11-26,Visa Overstay,1,,Cancelled,1
2147,96492,2025-12-23,Visa Overstay,4,,Appealed,0
2148,131130,2025-02-06,Failed Asylum,22,2025-05-02,Executed,0
2149,141046,2025-04-21,Trafficking Involvement,1,,Stayed,0
2150,129954,2025-10-23,Failed Asylum,22,,Issued,0
2151,133969,2025-07-14,Unauthorized Work,17,,Appealed,0
2152,103869,2025-02-14,Other,22,,Issued,0
2153,67718,2025-08-17,Visa Overstay,3,2025-10-23,Executed,0
2154,7485,2025-10-02,Visa Overstay,19,,Stayed,1
2155,43694,2025-03-11,Criminal Offense,2,,Issued,0
2156,122471,2025-05-08,Visa Overstay,1,,Stayed,1
2157,9962,2025-02-08,Visa Overstay,3,,Appealed,0
2158,51393,2025-05-17,Criminal Offense,1,,Stayed,1
2159,17355,2025-10-13,Fraudulent Documents,2,2025-12-27,Executed,0
2160,14317,2025-03-11,Failed Asylum,3,2025-03-30,Executed,0
2161,44034,2025-05-26,Visa Overstay,3,,Appealed,0
2162,136947,2025-11-02,Visa Overstay,1,,Cancelled,1
2163,120488,2025-05-22,Trafficking Involvement,1,,Appealed,0
2164,132306,2025-10-22,Criminal Offense,48,,Stayed,1
2165,111692,2025-09-21,Failed Asylum,3,,Issued,0
2166,34223,2025-10-05,Visa Overstay,19,,Cancelled,0
2167,59247,2025-12-26,Visa Overstay,1,,Stayed,0
2168,137410,2025-05-08,Fraudulent Documents,43,,Stayed,0
2169,130021,2025-01-06,Visa Overstay,1,2025-01-31,Executed,0
2170,123554,2025-07-26,Failed Asylum,16,,Appealed,1
2171,37213,2025-09-05,Visa Overstay,9,,Stayed,0
2172,19490,2025-09-23,Visa Overstay,5,,Cancelled,0
2173,22946,2025-08-08,Trafficking Involvement,1,,Issued,0
2174,19392,2025-03-04,Visa Overstay,1,,Issued,1
