claim_id,traveler_id,filing_date,claim_basis,origin_country_id,status,decision_date,assigned_officer,dependents_count
2013,81019,2025-01-15,Gender-Based,3,Under Review,,Uzma Gondal,5
2014,115921,2025-12-23,Religious,16,Under Review,,Uzma Bukhari,1
2015,62251,2025-02-21,War,17,Under Review,,Asad Paracha,3
2016,110584,2025-11-08,Religious,3,Under Review,,Tahira Syed,0
2017,60226,2025-08-16,War,3,Interview Scheduled,,Tariq Paracha,2
2018,47045,2025-06-04,Religious,17,Interview Scheduled,,Uzma Bukhari,5
2019,100912,2025-06-26,Persecution,6,Approved,2025-07-30,Lubna Akhtar,0
2020,87623,2025-01-11,Political,3,Under Review,,Irfan Chaudhry,4
2021,2997,2025-01-19,Persecution,3,Under Review,,Nadia Chaudhry,3
2022,97307,2025-07-07,War,19,Denied,2025-12-30,Saima Riaz,1
2023,9717,2025-03-14,War,42,Denied,2025-05-02,Naveed Riaz,3
2024,68177,2025-04-26,War,3,Approved,2025-07-12,Naveed Gondal,0
2025,26719,2025-09-02,Ethnic,3,Filed,,Rashid Gondal,3
2026,130063,2025-09-12,War,19,Appealed,2025-12-29,Bilal Lodhi,6
2027,104597,2025-04-18,Ethnic,17,Approved,2025-07-24,Asad Sethi,0
2028,104114,2025-09-07,Gender-Based,3,Under Review,,Sobia Lodhi,0
2029,105809,2025-10-10,Persecution,1,Under Review,,Naveed Gondal,3
2030,48092,2025-01-16,War,3,Interview Scheduled,,Kamran Paracha,2
2031,98616,2025-02-23,War,41,Under Review,,Saima Paracha,0
2032,47615,2025-03-11,Religious,3,Withdrawn,2025-08-11,Naveed Gondal,1
2033,103422,2025-08-27,Persecution,3,Under Review,,Samina Chaudhry,2
2034,114384,2025-01-09,War,18,Approved,2025-05-26,Saima Mahmood,3
2035,79967,2025-02-17,Ethnic,18,Filed,,Shazia Bukhari,2
2036,148118,2025-01-17,Political,16,Approved,2025-05-13,Shazia Gondal,1
2037,146941,2025-11-11,Religious,19,Denied,2025-12-27,Kamran Akhtar,4
2038,104344,2025-03-27,Religious,1,Denied,2025-05-31,Tariq Gondal,1
2039,4251,2025-10-21,Ethnic,3,Filed,,Samina Riaz,1
2040,22472,2025-03-26,Ethnic,3,Filed,,Sobia Chaudhry,1
2041,128366,2025-05-26,Persecution,3,Denied,2025-10-06,Amjad Akhtar,0
2042,52113,2025-01-23,War,23,Withdrawn,2025-06-07,Kamran Akhtar,0
2043,39853,2025-07-14,Political,17,Approved,2025-08-16,Sobia Chaudhry,2
2044,69617,2025-01-25,Political,18,Under Review,,Sobia Akhtar,0
2045,23244,2025-05-17,War,16,Filed,,Zafar Bukhari,2
2046,63264,2025-03-17,Religious,19,Approved,2025-06-25,Bilal Sethi,0
2047,14665,2025-10-12,Ethnic,17,Filed,,Samina Lodhi,3
2048,110788,2025-07-13,Persecution,19,Interview Scheduled,,Amjad Riaz,1
2049,11059,2025-08-06,War,17,Interview Scheduled,,Lubna Paracha,1
2050,95198,2025-04-26,Gender-Based,16,Under Review,,Lubna Akhtar,3
2051,20627,2025-05-08,Political,16,Approved,2025-06-27,Tariq Chaudhry,0
2052,134504,2025-05-25,Political,3,Withdrawn,2025-09-15,Waqas Syed,3
2053,69585,2025-05-12,Ethnic,3,Under Review,,Uzma Chaudhry,2
2054,40469,2025-02-25,Political,3,Approved,2025-08-03,Fahad Riaz,2
2055,134704,2025-03-26,Persecution,16,Approved,2025-08-06,Zafar Riaz,3
2056,40276,2025-09-25,War,3,Under Review,,Asad Chaudhry,0
2057,72916,2025-03-28,Ethnic,3,Approved,2025-09-06,Tahira Syed,2
2058,133707,2025-10-15,Persecution,3,Under Review,,Uzma Paracha,2
2059,63242,2025-06-25,Persecution,16,Interview Scheduled,,Asad Paracha,3
2060,92916,2025-07-01,Ethnic,18,Approved,2025-09-21,Asad Syed,2
2061,24352,2025-03-05,War,17,Interview Scheduled,,Samina Mahmood,3
2062,74839,2025-08-16,Persecution,3,Approved,2025-12-21,Fahad Riaz,2
2063,66228,2025-01-09,Religious,23,Approved,2025-02-17,Waqas Paracha,2
2064,131586,2025-03-22,Political,3,Denied,2025-08-20,Fahad Gondal,1
2065,29431,2025-11-01,War,16,Under Review,,Rashid Gondal,4
2066,85219,2025-12-07,Ethnic,18,Under Review,,Uzma Lodhi,4
2067,137466,2025-11-19,Political,3,Under Review,,Saima Sethi,0
2068,121534,2025-06-19,Political,3,Filed,,Naveed Paracha,2
2069,39370,2025-06-18,Ethnic,6,Approved,2025-07-24,Fahad Syed,0
2070,145177,2025-01-17,Persecution,3,Under Review,,Bilal Gondal,0
2071,86650,2025-09-27,War,16,Denied,2025-11-04,Nadia Riaz,1
2072,54046,2025-11-22,Persecution,3,Under Review,,Tariq Mahmood,0
2073,49884,2025-05-28,Persecution,17,Interview Scheduled,,Fahad Riaz,0
2074,120306,2025-04-25,War,3,Denied,2025-07-23,Amjad Riaz,0
2075,22805,2025-06-28,Religious,3,Denied,2025-11-10,Zafar Riaz,4
2076,66127,2025-05-13,Ethnic,16,Approved,2025-08-11,Fahad Chaudhry,1
2077,145802,2025-08-12,War,18,Filed,,Samina Syed,0
2078,22651,2025-10-07,Religious,22,Filed,,Tahira Lodhi,0
2079,134656,2025-09-24,Persecution,19,Under Review,,Tariq Akhtar,1
2080,69824,2025-03-18,Political,2,Appealed,2025-05-08,Asad Bukhari,2
2081,89266,2025-07-23,Ethnic,3,Filed,,Hina Syed,6
2082,55836,2025-07-03,War,16,Denied,2025-08-18,Asad Syed,2
2083,101162,2025-11-19,Other,3,Filed,,Irfan Bukhari,6
2084,142804,2025-03-24,Persecution,3,Denied,2025-06-21,Uzma Sethi,3
2085,134100,2025-09-02,Persecution,18,Interview Scheduled,,Asad Paracha,0
2086,96121,2025-04-17,Political,3,Denied,2025-06-23,Samina Paracha,3
2087,147113,2025-09-08,Gender-Based,8,Under Review,,Saima Lodhi,2
2088,46018,2025-01-25,Persecution,1,Filed,,Uzma Riaz,3
2089,57737,2025-12-18,War,3,Under Review,,Samina Gondal,5
2090,50005,2025-02-10,Political,6,Appealed,2025-07-28,Hina Riaz,4
2091,32362,2025-10-15,Gender-Based,18,Filed,,Zafar Bukhari,3
2092,30434,2025-12-07,War,16,Interview Scheduled,,Waqas Gondal,1
2093,118855,2025-06-03,War,16,Denied,2025-11-26,Bilal Paracha,2
2094,68036,2025-10-06,Ethnic,17,Under Review,,Fahad Lodhi,0
2095,68593,2025-10-02,Ethnic,3,Under Review,,Irfan Akhtar,4
2096,108922,2025-02-11,Political,3,Approved,2025-05-21,Lubna Gondal,1
2097,119837,2025-04-18,Political,3,Filed,,Irfan Lodhi,4
2098,30230,2025-03-04,Persecution,3,Appealed,2025-08-29,Nadia Riaz,1
2099,137116,2025-05-15,War,17,Approved,2025-10-28,Saima Syed,2
2100,73695,2025-12-02,Ethnic,3,Under Review,,Waqas Paracha,0
2101,140228,2025-02-13,Political,3,Filed,,Tahira Syed,3
2102,120872,2025-04-11,Gender-Based,41,Denied,2025-08-27,Naveed Sethi,1
2103,66334,2025-11-10,War,17,Under Review,,Bilal Lodhi,4
2104,32158,2025-10-08,War,3,Under Review,,Tariq Akhtar,2
2105,56737,2025-05-25,Persecution,1,Approved,2025-09-20,Asad Akhtar,2
2106,121282,2025-09-12,Ethnic,3,Appealed,2025-10-27,Fahad Syed,6
2107,10297,2025-11-20,War,16,Interview Scheduled,,Naveed Bukhari,6
2108,124758,2025-01-22,Other,19,Appealed,2025-04-21,Tariq Lodhi,2
2109,147731,2025-08-26,Ethnic,3,Appealed,2025-12-30,Shazia Syed,0
2110,3957,2025-10-06,War,17,Under Review,,Fahad Sethi,2
2111,38482,2025-07-21,War,16,Filed,,Fahad Lodhi,1
2112,8513,2025-07-07,Religious,3,Filed,,Asad Sethi,5
2113,74017,2025-07-16,War,19,Approved,2025-12-30,Lubna Syed,0
2114,127485,2025-09-17,Persecution,22,Filed,,Fahad Syed,0
2115,46553,2025-01-28,War,17,Under Review,,Rashid Gondal,1
2116,45539,2025-05-08,Persecution,19,Appealed,2025-08-19,Kamran Syed,3
2117,100917,2025-01-16,War,42,Approved,2025-06-26,Amjad Lodhi,1
2118,67503,2025-03-23,Religious,16,Under Review,,Sobia Syed,6
2119,131288,2025-12-24,War,3,Under Review,,Fahad Mahmood,0
2120,116131,2025-02-01,War,3,Withdrawn,2025-04-09,Samina Akhtar,2
2121,34959,2025-04-23,War,17,Withdrawn,2025-09-20,Fahad Gondal,3
2122,77428,2025-09-20,Political,16,Filed,,Irfan Mahmood,0
2123,67669,2025-08-21,Political,3,Appealed,2025-09-25,Irfan Bukhari,4
2124,33549,2025-09-22,Persecution,23,Denied,2025-12-25,Asad Akhtar,0
2125,101932,2025-09-07,Political,17,Under Review,,Kamran Syed,0
2126,105125,2025-10-11,Religious,3,Under Review,,Tahira Bukhari,2
2127,35108,2025-04-03,Other,20,Under Review,,Lubna Mahmood,1
2128,84391,2025-06-07,Persecution,22,Denied,2025-10-13,Fahad Chaudhry,5
2129,22419,2025-07-25,War,3,Denied,2025-09-06,Samina Chaudhry,1
2130,93888,2025-07-13,War,16,Denied,2025-08-28,Rashid Lodhi,4
2131,64150,2025-08-11,Political,48,Under Review,,Nadia Gondal,0
2132,96093,2025-02-11,Political,3,Approved,2025-06-21,Zafar Riaz,3
2133,43602,2025-09-11,Ethnic,19,Under Review,,Shazia Sethi,3
2134,3009,2025-06-08,War,3,Interview Scheduled,,Sobia Sethi,3
2135,33912,2025-01-04,War,18,Interview Scheduled,,Hina Lodhi,3
2136,96986,2025-04-20,War,1,Filed,,Bilal Riaz,1
2137,62502,2025-01-14,Gender-Based,1,Approved,2025-02-16,Zafar Akhtar,2
2138,78234,2025-04-17,Persecution,3,Interview Scheduled,,Nadia Lodhi,3
2139,70019,2025-08-09,Persecution,17,Approved,2025-11-28,Saima Akhtar,5
2140,28048,2025-03-12,Persecution,3,Filed,,Sobia Lodhi,1
2141,46698,2025-08-09,Religious,3,Approved,2025-09-22,Bilal Paracha,1
2142,3757,2025-06-27,Political,3,Approved,2025-08-16,Zafar Syed,2
2143,12292,2025-07-17,War,16,Under Review,,Tahira Paracha,0
2144,97354,2025-03-25,Persecution,3,Withdrawn,2025-05-31,Shazia Bukhari,0
2145,104168,2025-07-28,War,19,Denied,2025-12-21,Asad Mahmood,2
2146,129954,2025-03-21,War,22,Denied,2025-04-23,Waqas Mahmood,6
2147,38823,2025-06-14,War,3,Filed,,Irfan Mahmood,0
2148,144356,2025-05-27,Ethnic,17,Approved,2025-09-25,Naveed Chaudhry,3
2149,48471,2025-06-15,War,16,Approved,2025-11-30,Hina Akhtar,2
2150,124440,2025-11-13,Ethnic,16,Under Review,,Bilal Akhtar,1
2151,123797,2025-05-12,Ethnic,22,Under Review,,Saima Riaz,1
2152,8137,2025-07-02,War,18,Interview Scheduled,,Naveed Mahmood,4
2153,22457,2025-12-20,War,3,Interview Scheduled,,Irfan Sethi,2
2154,4287,2025-04-21,War,3,Under Review,,Sobia Chaudhry,4
2155,65256,2025-04-09,Ethnic,17,Approved,2025-08-05,Amjad Gondal,5
2156,20015,2025-11-17,Ethnic,17,Appealed,2025-12-26,Rashid Bukhari,0
2157,14662,2025-10-22,Persecution,3,Under Review,,Tahira Syed,0
2158,133551,2025-06-27,War,3,Interview Scheduled,,Asad Lodhi,1
2159,45789,2025-10-06,War,3,Denied,2025-11-08,Zafar Akhtar,0
2160,77756,2025-04-03,Ethnic,22,Under Review,,Sobia Lodhi,0
2161,118903,2025-09-13,Political,3,Under Review,,Lubna Chaudhry,1
2162,36708,2025-01-25,Political,1,Under Review,,Uzma Riaz,0
2163,30044,2025-05-17,War,19,Appealed,2025-08-05,Samina Chaudhry,1
2164,78167,2025-08-05,Religious,3,Under Review,,Uzma Akhtar,3
2165,88961,2025-02-02,War,16,Appealed,2025-06-26,Bilal Syed,4
2166,103299,2025-06-28,War,1,Appealed,2025-08-10,Nadia Akhtar,0
2167,102820,2025-03-13,Ethnic,23,Interview Scheduled,,Samina Gondal,1
2168,56525,2025-06-19,Ethnic,16,Filed,,Rashid Akhtar,6
2169,22530,2025-04-10,Political,18,Filed,,Lubna Akhtar,4
2170,59098,2025-04-23,War,42,Appealed,2025-06-22,Rashid Gondal,0
2171,137875,2025-11-24,Political,3,Under Review,,Uzma Akhtar,4
2172,128986,2025-07-20,Political,3,Interview Scheduled,,Amjad Gondal,2
2173,49712,2025-06-15,Political,3,Approved,2025-10-07,Saima Syed,4
2174,146388,2025-12-19,War,19,Filed,,Uzma Riaz,0
2175,10339,2025-02-24,War,3,Approved,2025-03-30,Saima Sethi,1
2176,118569,2025-04-03,War,17,Approved,2025-09-15,Asad Syed,1
2177,116029,2025-09-06,Persecution,18,Under Review,,Tahira Paracha,0
2178,91416,2025-01-08,Political,3,Interview Scheduled,,Rashid Mahmood,6
2179,110920,2025-02-05,Ethnic,3,Interview Scheduled,,Fahad Akhtar,1
2180,37286,2025-08-16,Gender-Based,3,Interview Scheduled,,Uzma Mahmood,0
2181,11734,2025-06-21,Persecution,20,Interview Scheduled,,Bilal Mahmood,2
2182,49381,2025-11-05,Political,16,Under Review,,Sobia Gondal,0
2183,142180,2025-10-13,Persecution,3,Under Review,,Hina Syed,2
2184,32499,2025-10-04,Gender-Based,3,Withdrawn,2025-11-07,Tariq Mahmood,1
2185,66010,2025-11-26,Persecution,2,Under Review,,Lubna Lodhi,1
2186,35220,2025-08-07,Ethnic,6,Under Review,,Tahira Riaz,0
2187,23104,2025-07-09,Persecution,3,Under Review,,Irfan Paracha,0
2188,101985,2025-11-17,Religious,42,Under Review,,Bilal Mahmood,3
2189,19009,2025-08-16,War,48,Interview Scheduled,,Hina Bukhari,1
2190,70336,2025-06-15,Political,3,Approved,2025-09-19,Bilal Gondal,1
2191,112295,2025-03-27,Religious,3,Interview Scheduled,,Irfan Paracha,1
2192,35091,2025-05-14,Political,41,Interview Scheduled,,Shazia Mahmood,2
2193,22252,2025-04-23,War,3,Under Review,,Asad Lodhi,1
2194,45449,2025-09-18,Ethnic,3,Withdrawn,2025-12-15,Uzma Mahmood,1
2195,131217,2025-10-18,Political,3,Under Review,,Bilal Syed,2
2196,144977,2025-05-20,Religious,16,Under Review,,Amjad Chaudhry,0
2197,64505,2025-04-27,Political,3,Under Review,,Kamran Mahmood,1
2198,25696,2025-05-13,War,19,Approved,2025-07-09,Shazia Akhtar,3
2199,114742,2025-05-09,Political,3,Under Review,,Shazia Paracha,1
2200,142954,2025-04-13,Other,17,Denied,2025-09-20,Nadia Sethi,4
2201,82699,2025-04-08,War,3,Interview Scheduled,,Bilal Lodhi,1
2202,89488,2025-06-09,Political,3,Approved,2025-10-05,Tariq Mahmood,4
2203,72394,2025-01-08,Gender-Based,1,Denied,2025-06-17,Rashid Sethi,6
2204,147918,2025-02-11,Religious,3,Approved,2025-05-09,Samina Lodhi,0
2205,12562,2025-11-21,Religious,3,Interview Scheduled,,Rashid Paracha,3
2206,53341,2025-08-08,Ethnic,17,Approved,2025-10-27,Bilal Sethi,3
2207,125319,2025-12-08,War,19,Under Review,,Amjad Chaudhry,2
2208,90813,2025-03-11,Other,3,Under Review,,Sobia Syed,1
2209,64612,2025-05-13,War,18,Denied,2025-07-14,Waqas Chaudhry,3
2210,25507,2025-02-17,War,3,Appealed,2025-06-20,Zafar Lodhi,6
2211,127254,2025-05-19,Political,3,Filed,,Samina Riaz,0
2212,35028,2025-03-26,War,1,Appealed,2025-05-14,Saima Sethi,4
2213,99202,2025-06-12,Political,3,Under Review,,Saima Riaz,0
2214,20910,2025-02-21,Ethnic,3,Approved,2025-06-14,Amjad Bukhari,1
2215,121165,2025-09-10,Persecution,23,Interview Scheduled,,Asad Bukhari,0
2216,103688,2025-05-28,War,3,Approved,2025-08-01,Sobia Paracha,4
2217,22145,2025-02-27,Persecution,41,Approved,2025-07-21,Uzma Syed,2
2218,8116,2025-08-04,Ethnic,17,Approved,2025-10-29,Lubna Akhtar,0
2219,73678,2025-09-27,Ethnic,42,Interview Scheduled,,Naveed Syed,0
2220,44576,2025-01-11,Ethnic,22,Denied,2025-05-22,Zafar Bukhari,0
2221,12464,2025-07-11,War,3,Denied,2025-10-17,Sobia Syed,0
2222,6513,2025-06-10,War,3,Approved,2025-07-25,Bilal Riaz,1
2223,130468,2025-10-15,Persecution,3,Filed,,Asad Sethi,2
2224,116730,2025-09-23,Persecution,22,Filed,,Waqas Syed,0
2225,10667,2025-04-26,Persecution,3,Denied,2025-07-01,Irfan Gondal,0
2226,23555,2025-05-01,Political,1,Under Review,,Saima Syed,2
2227,21573,2025-12-02,Persecution,3,Under Review,,Asad Mahmood,4
2228,83352,2025-12-08,Religious,3,Under Review,,Waqas Akhtar,1
2229,30933,2025-05-03,War,23,Denied,2025-07-15,Rashid Syed,1
2230,38323,2025-01-03,War,3,Denied,2025-05-27,Samina Sethi,1
2231,20237,2025-06-02,Religious,1,Under Review,,Nadia Sethi,3
2232,70177,2025-01-22,Religious,3,Under Review,,Uzma Sethi,3
2233,134527,2025-04-04,Persecution,18,Approved,2025-08-02,Uzma Lodhi,4
2234,81004,2025-03-27,Persecution,16,Appealed,2025-08-17,Asad Riaz,4
2235,101677,2025-01-06,Gender-Based,1,Under Review,,Waqas Syed,0
2236,25680,2025-12-22,Religious,5,Filed,,Fahad Akhtar,1
2237,133068,2025-02-28,Religious,19,Denied,2025-05-24,Shazia Riaz,0
2238,54216,2025-02-22,War,19,Approved,2025-04-14,Tariq Paracha,5
2239,93836,2025-11-21,Ethnic,22,Under Review,,Zafar Chaudhry,0
2240,28417,2025-02-27,War,41,Interview Scheduled,,Rashid Lodhi,0
2241,88981,2025-10-13,Political,3,Filed,,Nadia Akhtar,2
2242,55512,2025-06-12,Religious,22,Approved,2025-08-27,Uzma Gondal,1
2243,1066,2025-01-04,Other,3,Denied,2025-05-05,Hina Riaz,1
2244,121424,2025-07-13,Political,3,Under Review,,Saima Sethi,1
2245,67096,2025-01-16,Ethnic,3,Filed,,Asad Sethi,0
2246,6176,2025-06-19,Religious,18,Under Review,,Asad Gondal,3
2247,117821,2025-03-12,War,17,Under Review,,Zafar Mahmood,2
2248,98434,2025-12-16,Gender-Based,3,Under Review,,Asad Sethi,0
2249,26339,2025-10-05,Political,18,Denied,2025-11-26,Samina Riaz,1
2250,50370,2025-07-13,Ethnic,42,Under Review,,Saima Akhtar,1
2251,28991,2025-12-26,Persecution,3,Under Review,,Fahad Sethi,0
2252,136299,2025-11-09,Ethnic,3,Under Review,,Tariq Sethi,1
2253,22738,2025-01-03,Ethnic,2,Filed,,Hina Akhtar,1
2254,99847,2025-08-03,Ethnic,1,Approved,2025-09-10,Hina Akhtar,0
2255,6429,2025-04-18,Religious,19,Withdrawn,2025-06-18,Naveed Bukhari,1
2256,135401,2025-12-03,Persecution,3,Under Review,,Rashid Akhtar,2
2257,24816,2025-10-18,Persecution,2,Denied,2025-11-29,Naveed Lodhi,1
2258,56999,2025-05-22,Political,16,Denied,2025-10-16,Kamran Bukhari,1
2259,109873,2025-09-15,Ethnic,48,Under Review,,Saima Syed,0
2260,120338,2025-03-08,War,3,Under Review,,Fahad Chaudhry,2
2261,113891,2025-03-01,Persecution,3,Denied,2025-04-07,Zafar Sethi,2
2262,144334,2025-07-20,Persecution,3,Appealed,2025-08-29,Hina Mahmood,0
2263,37652,2025-06-20,War,19,Denied,2025-10-09,Fahad Lodhi,1
2264,121089,2025-04-11,Political,3,Denied,2025-08-05,Kamran Akhtar,3
2265,44338,2025-10-23,Political,3,Under Review,,Naveed Chaudhry,3
2266,102691,2025-11-07,Persecution,22,Under Review,,Tahira Chaudhry,5
2267,90288,2025-12-09,Political,18,Under Review,,Tahira Syed,2
2268,112858,2025-07-21,War,3,Under Review,,Sobia Gondal,4
2269,25969,2025-04-07,Persecution,2,Interview Scheduled,,Saima Mahmood,0
2270,94067,2025-12-02,Political,1,Under Review,,Saima Riaz,2
2271,74850,2025-10-18,War,1,Under Review,,Tariq Syed,1
2272,127162,2025-05-21,Persecution,3,Under Review,,Hina Akhtar,4
2273,70649,2025-10-22,Persecution,3,Denied,2025-12-09,Shazia Bukhari,6
2274,25891,2025-02-23,War,17,Filed,,Nadia Chaudhry,0
2275,68342,2025-01-13,Ethnic,41,Denied,2025-04-26,Rashid Chaudhry,4
2276,96032,2025-10-20,Persecution,3,Under Review,,Fahad Gondal,2
2277,7735,2025-08-04,War,18,Interview Scheduled,,Amjad Lodhi,3
2278,50328,2025-05-28,Religious,3,Withdrawn,2025-07-04,Saima Chaudhry,1
2279,126966,2025-05-17,Persecution,1,Interview Scheduled,,Hina Akhtar,1
2280,46588,2025-02-03,Political,3,Approved,2025-04-22,Sobia Lodhi,0
2281,103463,2025-05-28,Political,3,Denied,2025-10-14,Kamran Bukhari,1
2282,52351,2025-07-03,Ethnic,22,Interview Scheduled,,Amjad Syed,1
2283,149497,2025-03-19,Religious,22,Approved,2025-08-29,Waqas Sethi,3
2284,57321,2025-05-28,War,42,Appealed,2025-08-09,Tariq Sethi,3
2285,132796,2025-07-20,War,16,Withdrawn,2025-11-03,Tahira Bukhari,1
2286,7456,2025-04-06,Religious,22,Approved,2025-06-20,Asad Akhtar,1
2287,112145,2025-05-19,Political,22,Under Review,,Naveed Mahmood,0
2288,88526,2025-05-03,War,3,Withdrawn,2025-06-08,Kamran Akhtar,0
2289,11598,2025-03-01,Political,16,Under Review,,Shazia Riaz,2
2290,44260,2025-04-26,War,19,Interview Scheduled,,Lubna Riaz,2
2291,96323,2025-04-10,Persecution,3,Approved,2025-08-14,Nadia Bukhari,1
2292,110037,2025-12-19,War,19,Under Review,,Zafar Riaz,4
2293,131714,2025-12-10,Political,3,Under Review,,Irfan Sethi,1
2294,80179,2025-01-12,War,3,Approved,2025-06-04,Zafar Gondal,0
2295,42122,2025-10-08,Persecution,1,Appealed,2025-12-08,Saima Sethi,2
2296,101395,2025-07-27,Ethnic,3,Withdrawn,2025-11-06,Irfan Gondal,1
2297,80111,2025-02-12,War,3,Approved,2025-07-01,Tahira Akhtar,0
2298,94544,2025-04-22,Religious,3,Denied,2025-07-15,Sobia Bukhari,1
2299,123977,2025-07-23,Ethnic,22,Withdrawn,2025-11-16,Nadia Gondal,1
2300,73984,2025-03-27,Ethnic,3,Approved,2025-07-06,Asad Lodhi,0
2301,30972,2025-05-22,Persecution,3,Appealed,2025-10-29,Lubna Sethi,2
2302,6797,2025-03-26,Political,3,Approved,2025-08-11,Rashid Lodhi,2
2303,84568,2025-08-12,War,3,Under Review,,Naveed Chaudhry,0
2304,19798,2025-02-06,Ethnic,3,Denied,2025-07-12,Irfan Lodhi,1
2305,25339,2025-03-21,Religious,3,Denied,2025-06-29,Amjad Mahmood,0
2306,132995,2025-11-24,Persecution,3,Under Review,,Tahira Paracha,1
2307,58857,2025-01-23,War,41,Approved,2025-04-10,Kamran Chaudhry,5
2308,117292,2025-06-24,Persecution,3,Under Review,,Naveed Lodhi,0
2309,124746,2025-01-13,War,3,Approved,2025-05-14,Irfan Paracha,0
2310,90639,2025-10-09,War,16,Appealed,2025-11-26,Sobia Gondal,4
2311,67888,2025-06-16,War,18,Filed,,Asad Gondal,2
2312,45974,2025-01-23,Political,3,Interview Scheduled,,Uzma Paracha,0
2313,94456,2025-03-17,Political,3,Denied,2025-08-04,Amjad Paracha,0
2314,96304,2025-12-22,Persecution,17,Under Review,,Hina Bukhari,0
2315,34114,2025-11-26,Other,17,Under Review,,Tariq Riaz,2
2316,41858,2025-03-08,Persecution,1,Denied,2025-06-20,Zafar Bukhari,2
2317,39716,2025-12-03,Ethnic,17,Interview Scheduled,,Shazia Chaudhry,0
2318,5965,2025-03-06,Persecution,3,Denied,2025-05-13,Irfan Gondal,0
2319,121799,2025-08-19,War,3,Approved,2025-12-15,Irfan Lodhi,1
2320,132003,2025-12-06,War,3,Under Review,,Sobia Mahmood,2
2321,118729,2025-10-27,War,3,Under Review,,Tahira Gondal,1
2322,28633,2025-06-16,Gender-Based,1,Under Review,,Waqas Syed,5
2323,100460,2025-01-02,Persecution,22,Filed,,Bilal Chaudhry,2
2324,4113,2025-04-03,Persecution,19,Appealed,2025-07-11,Sobia Akhtar,3
2325,128033,2025-03-27,Political,22,Denied,2025-06-23,Tahira Syed,1
2326,114489,2025-04-24,Persecution,26,Approved,2025-07-07,Kamran Chaudhry,5
2327,6565,2025-05-06,War,19,Approved,2025-06-23,Waqas Chaudhry,0
2328,657,2025-07-18,War,42,Under Review,,Irfan Bukhari,1
2329,46073,2025-02-23,War,16,Approved,2025-08-15,Tahira Riaz,0
2330,91323,2025-07-02,War,19,Under Review,,Waqas Chaudhry,0
2331,43939,2025-10-17,Political,3,Under Review,,Tahira Sethi,5
2332,57319,2025-01-27,War,19,Appealed,2025-05-14,Saima Bukhari,2
2333,99688,2025-10-23,Ethnic,23,Filed,,Shazia Syed,3
2334,125558,2025-04-02,War,17,Interview Scheduled,,Nadia Mahmood,0
2335,91705,2025-04-25,Persecution,23,Withdrawn,2025-08-13,Amjad Riaz,1
2336,141424,2025-12-19,Ethnic,17,Under Review,,Kamran Mahmood,1
2337,103307,2025-03-11,War,1,Approved,2025-06-20,Saima Chaudhry,3
2338,65933,2025-03-17,War,17,Interview Scheduled,,Rashid Chaudhry,0
2339,122460,2025-08-03,Religious,3,Denied,2025-11-25,Kamran Akhtar,3
2340,51334,2025-07-22,Persecution,3,Denied,2025-10-14,Rashid Akhtar,1
2341,132358,2025-08-16,War,3,Appealed,2025-12-16,Samina Sethi,2
