detention_id,traveler_id,facility_name,facility_country_id,intake_date,release_date,reason,removal_order_id,status
1881,89709,"FIA Detention Centre, Karachi",1,2025-02-26,2025-03-28,Security screening,4230,Deported
1882,121770,"FIA Detention Centre, Islamabad",1,2025-03-05,2025-05-04,Security screening,6257,Released
1883,11543,"Foreigners Registration Centre, Peshawar",1,2025-02-18,2025-04-19,Awaiting removal order,4989,Transferred
1884,83969,"UNHCR Transit Centre, Peshawar",1,2025-04-22,,Awaiting removal order,3320,Active
1885,131360,"Immigration Holding Facility, Jinnah Airport",1,2025-07-05,2025-08-04,Pending deportation,6757,Released
1886,138765,"Balochistan Repatriation Centre, Quetta",1,2025-05-21,2025-06-04,Security screening,11114,Deported
1887,66350,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-01-02,,Pending deportation,12737,Active
1888,10667,"Balochistan Repatriation Centre, Quetta",1,2025-10-01,2025-10-15,Awaiting removal order,3626,Deported
1889,121122,"Foreigners Registration Centre, Peshawar",1,2025-07-11,2025-08-10,Document verification,,Deported
1890,149967,"FIA Detention Centre, Lahore",1,2025-07-05,2025-10-03,Pending deportation,1910,Released
1891,59090,"Balochistan Repatriation Centre, Quetta",1,2025-12-10,2025-12-17,Pending deportation,5684,Transferred
1892,26087,"FIA Detention Centre, Karachi",1,2025-04-07,2025-04-14,Border apprehension,,Deported
1893,7640,Torkham Border Detention Facility,1,2025-04-24,2025-06-23,Security screening,11800,Deported
1894,84162,"Foreigners Registration Centre, Peshawar",1,2025-02-26,2025-03-05,Awaiting removal order,7789,Deported
1895,63786,"Balochistan Repatriation Centre, Quetta",1,2025-03-08,2025-03-11,Pending deportation,1131,Deported
1896,130645,"FIA Detention Centre, Lahore",1,2025-05-07,2025-05-14,Awaiting removal order,8766,Deported
1897,139420,"FIA Detention Centre, Islamabad",1,2025-03-17,2025-03-20,Awaiting removal order,10875,Deported
1898,135096,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-07-24,2025-08-07,Pending deportation,12604,Deported
1899,77800,"Immigration Holding Facility, Islamabad Airport",1,2025-07-07,2025-07-14,Asylum processing,,Deported
1900,70121,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-06-23,2025-06-24,Security screening,3973,Released
1901,149956,Chaman Border Detention Facility,1,2025-04-01,2025-05-01,Trafficking investigation,,Deported
1902,34510,"Foreigners Registration Centre, Peshawar",1,2025-04-14,2025-05-14,Pending deportation,,Deported
1903,88306,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-03-12,2025-03-26,Awaiting removal order,787,Transferred
1904,76191,Chaman Border Detention Facility,1,2025-12-23,2025-12-30,Criminal investigation,,Deported
1905,35781,"Transit Holding Centre, Quetta",1,2025-10-27,2025-11-10,Pending deportation,9165,Deported
1906,56387,Torkham Border Detention Facility,1,2025-03-09,2025-04-08,Security screening,9144,Transferred
1907,70965,"Balochistan Repatriation Centre, Quetta",1,2025-05-02,2025-05-05,Border apprehension,,Deported
1908,49177,"Immigration Holding Facility, Islamabad Airport",1,2025-06-24,2025-06-27,Security screening,,Released
1909,35600,Torkham Border Detention Facility,1,2025-01-02,2025-01-16,Awaiting removal order,2185,Released
1910,93335,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-10-21,2025-10-24,Security screening,11584,Released
1911,55105,Chaman Border Detention Facility,1,2025-01-09,2025-01-23,Awaiting removal order,13077,Deported
1912,96554,"FIA Detention Centre, Lahore",1,2025-04-06,2025-04-13,Awaiting removal order,11297,Released
1913,140110,"Immigration Holding Facility, Jinnah Airport",1,2025-04-02,,Identity verification,,Active
1914,14983,Chaman Border Detention Facility,1,2025-01-28,2025-02-27,Awaiting removal order,,Deported
1915,104952,"Balochistan Repatriation Centre, Quetta",1,2025-01-22,2025-02-05,Awaiting removal order,,Deported
1916,79497,"Immigration Holding Facility, Jinnah Airport",1,2025-07-03,2025-08-02,Criminal investigation,,Deported
1917,126195,"Transit Holding Centre, Quetta",1,2025-10-22,2025-11-05,Document verification,,Released
1918,83788,"UNHCR Transit Centre, Peshawar",1,2025-07-24,2025-07-27,Pending deportation,9326,Deported
1919,37013,"Immigration Holding Facility, Jinnah Airport",1,2025-04-23,2025-07-22,Awaiting removal order,14568,Released
1920,93988,Chaman Border Detention Facility,1,2025-07-11,2025-07-25,Awaiting removal order,8724,Released
1921,76587,"UNHCR Transit Centre, Peshawar",1,2025-05-03,2025-05-10,Security screening,4859,Deported
1922,13049,"Immigration Holding Facility, Jinnah Airport",1,2025-09-20,2025-09-21,Security screening,8152,Released
1923,113007,"FIA Detention Centre, Karachi",1,2025-01-15,2025-02-14,Asylum processing,,Deported
1924,51650,"Foreigners Registration Centre, Peshawar",1,2025-07-03,2025-07-17,Awaiting removal order,14001,Transferred
1925,85772,Torkham Border Detention Facility,1,2025-08-03,2025-08-06,Security screening,11170,Deported
1926,18117,Chaman Border Detention Facility,1,2025-06-28,2025-07-05,Unauthorized entry,,Released
1927,46563,"Transit Holding Centre, Quetta",1,2025-01-16,2025-01-30,Security screening,4983,Released
1928,20891,"FIA Detention Centre, Lahore",1,2025-12-04,,Security screening,1728,Active
1929,76020,"Immigration Holding Facility, Jinnah Airport",1,2025-12-25,,Awaiting removal order,7491,Active
1930,28386,"FIA Detention Centre, Islamabad",1,2025-07-02,2025-09-30,Pending deportation,5824,Released
1931,33719,Chaman Border Detention Facility,1,2025-11-04,2025-11-07,Trafficking investigation,,Deported
1932,102711,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-11-03,,Security screening,2139,Active
1933,141238,"UNHCR Transit Centre, Peshawar",1,2025-10-18,2025-11-17,Awaiting removal order,1342,Deported
1934,7381,"FIA Detention Centre, Lahore",1,2025-12-05,2025-12-12,Security screening,9907,Deported
1935,11623,"Immigration Holding Facility, Jinnah Airport",1,2025-04-07,,Security screening,9814,Active
1936,7408,Chaman Border Detention Facility,1,2025-07-10,2025-07-24,Security screening,11031,Deported
1937,39666,Torkham Border Detention Facility,1,2025-03-15,2025-03-29,Pending deportation,4903,Released
1938,56426,"UNHCR Transit Centre, Peshawar",1,2025-04-20,2025-04-27,Security screening,4898,Released
1939,147002,Chaman Border Detention Facility,1,2025-10-03,2025-10-06,Awaiting removal order,14155,Released
1940,94882,"FIA Detention Centre, Karachi",1,2025-06-03,2025-06-06,Pending deportation,8860,Deported
1941,105743,"Immigration Holding Facility, Islamabad Airport",1,2025-04-01,2025-04-08,Pending deportation,4728,Released
1942,117493,"Transit Holding Centre, Quetta",1,2025-10-18,2025-10-21,Awaiting removal order,8560,Released
1943,36690,"Balochistan Repatriation Centre, Quetta",1,2025-03-20,2025-06-18,Asylum processing,,Released
1944,26394,"FIA Detention Centre, Karachi",1,2025-09-11,2025-10-11,Security screening,2399,Transferred
1945,12293,"UNHCR Transit Centre, Peshawar",1,2025-05-04,2025-05-07,Security screening,,Deported
1946,122373,"Foreigners Registration Centre, Peshawar",1,2025-03-28,2025-04-04,Pending deportation,,Deported
1947,47184,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-05-28,2025-06-04,Pending deportation,2463,Deported
1948,74331,"FIA Detention Centre, Karachi",1,2025-05-04,2025-05-07,Document verification,,Released
1949,99114,"FIA Detention Centre, Lahore",1,2025-12-02,2025-12-05,Awaiting removal order,9880,Released
1950,125631,"Immigration Holding Facility, Islamabad Airport",1,2025-10-22,2025-11-21,Awaiting removal order,2494,Deported
1951,135248,"FIA Detention Centre, Karachi",1,2025-10-24,2025-11-23,Pending deportation,,Deported
1952,32787,"FIA Detention Centre, Lahore",1,2025-09-15,2025-12-14,Security screening,10090,Deported
1953,25025,"FIA Detention Centre, Karachi",1,2025-06-01,2025-06-15,Security screening,,Released
1954,27274,"UNHCR Transit Centre, Peshawar",1,2025-07-02,2025-07-05,Pending deportation,5027,Released
1955,53547,"UNHCR Transit Centre, Peshawar",1,2025-01-13,2025-02-12,Awaiting removal order,13226,Deported
1956,4233,"FIA Detention Centre, Islamabad",1,2025-02-03,2025-02-06,Awaiting removal order,2625,Deported
1957,71050,"Balochistan Repatriation Centre, Quetta",1,2025-01-28,2025-02-04,Security screening,9920,Deported
1958,55875,"Immigration Holding Facility, Jinnah Airport",1,2025-09-26,2025-10-26,Identity verification,,Released
1959,122768,"Immigration Holding Facility, Jinnah Airport",1,2025-02-27,2025-03-02,Pending deportation,1739,Deported
1960,29648,"FIA Detention Centre, Islamabad",1,2025-02-02,2025-03-04,Security screening,13972,Transferred
1961,84663,"FIA Detention Centre, Karachi",1,2025-12-27,2025-12-30,Awaiting removal order,13576,Deported
1962,69726,"Immigration Holding Facility, Jinnah Airport",1,2025-07-09,,Border apprehension,,Active
1963,147049,"Immigration Holding Facility, Islamabad Airport",1,2025-05-24,2025-05-31,Awaiting removal order,14119,Deported
1964,9821,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-02-05,2025-04-06,Criminal investigation,,Transferred
1965,44376,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-08-16,2025-09-15,Criminal investigation,,Released
1966,25412,"Immigration Holding Facility, Jinnah Airport",1,2025-02-07,2025-02-10,Awaiting removal order,13092,Released
1967,50076,Chaman Border Detention Facility,1,2025-06-06,2025-06-20,Pending deportation,,Released
1968,144041,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-04-17,2025-05-17,Pending deportation,4466,Deported
1969,52497,"Immigration Holding Facility, Jinnah Airport",1,2025-08-18,2025-09-01,Pending deportation,12866,Deported
1970,96640,"Transit Holding Centre, Quetta",1,2025-06-14,2025-06-28,Document verification,,Transferred
1971,121269,"Transit Holding Centre, Quetta",1,2025-06-16,2025-06-30,Security screening,1437,Released
1972,64823,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-06-15,2025-07-15,Criminal investigation,,Released
1973,11032,"UNHCR Transit Centre, Peshawar",1,2025-03-15,2025-03-22,Awaiting removal order,,Released
1974,42344,Chaman Border Detention Facility,1,2025-07-22,2025-09-20,Document verification,,Released
1975,72239,"Immigration Holding Facility, Jinnah Airport",1,2025-02-23,2025-04-24,Security screening,6579,Deported
1976,125377,"Foreigners Registration Centre, Peshawar",1,2025-05-09,2025-06-08,Security screening,4524,Deported
1977,77050,"Immigration Holding Facility, Islamabad Airport",1,2025-02-28,2025-03-14,Pending deportation,8266,Transferred
1978,79472,Chaman Border Detention Facility,1,2025-12-16,,Pending deportation,7533,Active
1979,89058,"FIA Detention Centre, Lahore",1,2025-12-01,2025-12-31,Pending deportation,11153,Released
1980,68209,"FIA Detention Centre, Karachi",1,2025-03-03,2025-03-17,Pending deportation,10709,Deported
1981,106960,"Foreigners Registration Centre, Peshawar",1,2025-05-06,2025-06-05,Pending deportation,12785,Deported
1982,100026,Torkham Border Detention Facility,1,2025-04-19,2025-04-22,Pending deportation,2774,Transferred
1983,131419,"FIA Detention Centre, Karachi",1,2025-01-12,2025-03-13,Pending deportation,,Deported
1984,145320,"FIA Detention Centre, Karachi",1,2025-08-01,,Pending deportation,10390,Active
1985,37239,Torkham Border Detention Facility,1,2025-01-02,2025-03-03,Pending deportation,5243,Deported
1986,76160,"Foreigners Registration Centre, Peshawar",1,2025-10-01,2025-10-02,Security screening,,Released
1987,14043,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-05-02,2025-05-05,Document verification,,Released
1988,79951,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-02-01,2025-02-15,Awaiting removal order,1093,Released
1989,15542,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-03-21,,Pending deportation,6155,Active
1990,39168,"FIA Detention Centre, Karachi",1,2025-06-18,2025-06-25,Pending deportation,,Transferred
1991,114838,"Foreigners Registration Centre, Peshawar",1,2025-02-12,2025-02-19,Document verification,,Deported
1992,54040,"FIA Detention Centre, Islamabad",1,2025-07-04,2025-10-02,Pending deportation,3540,Released
1993,73757,Chaman Border Detention Facility,1,2025-05-03,2025-05-17,Security screening,11871,Released
1994,19901,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-05-02,2025-05-16,Awaiting removal order,3345,Released
1995,44871,"Transit Holding Centre, Quetta",1,2025-03-10,2025-03-24,Pending deportation,5329,Deported
1996,37525,"UNHCR Transit Centre, Peshawar",1,2025-07-01,2025-07-02,Awaiting removal order,,Deported
1997,19155,"Transit Holding Centre, Quetta",1,2025-02-26,2025-03-05,Pending deportation,6797,Transferred
1998,127407,"Foreigners Registration Centre, Peshawar",1,2025-01-12,2025-01-26,Awaiting removal order,4723,Released
1999,51559,"Balochistan Repatriation Centre, Quetta",1,2025-08-21,2025-11-19,Trafficking investigation,,Transferred
2000,32284,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-07-19,2025-10-17,Pending deportation,8790,Released
2001,18535,"FIA Detention Centre, Islamabad",1,2025-12-13,,Awaiting removal order,5265,Active
2002,24610,"UNHCR Transit Centre, Peshawar",1,2025-03-14,2025-06-12,Pending deportation,3222,Deported
2003,104495,"Immigration Holding Facility, Islamabad Airport",1,2025-11-28,2025-12-12,Criminal investigation,,Deported
2004,11835,Torkham Border Detention Facility,1,2025-09-13,2025-09-14,Document verification,,Released
2005,125972,"UNHCR Transit Centre, Peshawar",1,2025-07-12,2025-07-19,Awaiting removal order,7134,Transferred
2006,98508,"Immigration Holding Facility, Jinnah Airport",1,2025-02-26,2025-04-27,Document verification,,Deported
2007,105916,"FIA Detention Centre, Karachi",1,2025-10-16,2025-10-17,Awaiting removal order,14088,Transferred
2008,6894,"Balochistan Repatriation Centre, Quetta",1,2025-01-14,2025-04-14,Identity verification,,Released
2009,17171,Torkham Border Detention Facility,1,2025-08-09,2025-08-23,Document verification,,Released
2010,18554,"FIA Detention Centre, Karachi",1,2025-08-19,2025-09-02,Awaiting removal order,3391,Deported
2011,52624,Torkham Border Detention Facility,1,2025-10-25,2025-11-08,Awaiting removal order,7972,Deported
2012,66906,"FIA Detention Centre, Islamabad",1,2025-05-12,2025-05-19,Awaiting removal order,12375,Deported
2013,45551,Torkham Border Detention Facility,1,2025-11-10,2025-11-24,Border apprehension,,Deported
2014,75485,"Balochistan Repatriation Centre, Quetta",1,2025-04-23,2025-05-23,Unauthorized entry,,Deported
2015,52096,"FIA Detention Centre, Islamabad",1,2025-09-05,2025-09-06,Security screening,2414,Deported
2016,110100,"FIA Detention Centre, Islamabad",1,2025-05-19,2025-05-20,Trafficking investigation,,Deported
2017,108247,"Balochistan Repatriation Centre, Quetta",1,2025-06-21,2025-07-05,Pending deportation,14656,Released
2018,141095,"FIA Detention Centre, Islamabad",1,2025-10-15,2025-10-18,Pending deportation,,Transferred
2019,25790,"FIA Detention Centre, Karachi",1,2025-06-14,2025-06-17,Security screening,3865,Deported
2020,45666,"Balochistan Repatriation Centre, Quetta",1,2025-07-09,2025-09-07,Asylum processing,,Deported
2021,81141,"Immigration Holding Facility, Islamabad Airport",1,2025-09-02,2025-11-01,Pending deportation,11926,Deported
2022,7730,"Immigration Holding Facility, Islamabad Airport",1,2025-10-18,2025-11-17,Security screening,,Deported
2023,49213,"Foreigners Registration Centre, Peshawar",1,2025-08-19,2025-09-02,Trafficking investigation,,Released
2024,43101,"UNHCR Transit Centre, Peshawar",1,2025-01-11,2025-01-18,Security screening,11924,Released
2025,122803,"Foreigners Registration Centre, Peshawar",1,2025-03-21,2025-03-22,Asylum processing,,Released
2026,55891,"Immigration Holding Facility, Islamabad Airport",1,2025-10-05,2025-10-08,Awaiting removal order,12093,Released
2027,71858,"FIA Detention Centre, Lahore",1,2025-02-13,2025-03-15,Security screening,4155,Deported
2028,76189,"Immigration Holding Facility, Jinnah Airport",1,2025-09-23,2025-10-23,Security screening,8736,Deported
2029,119085,"UNHCR Transit Centre, Peshawar",1,2025-08-01,,Security screening,6251,Active
2030,142128,"Foreigners Registration Centre, Peshawar",1,2025-08-25,2025-09-08,Security screening,9643,Deported
