offload_id,traveler_id,offload_date,port_id,reason,airline,flight_number,destination_country_id,linked_alert_id,linked_ecl_id
3454,126207,2025-10-10,2,Watchlist Hit,British Airways,BA-507,8,6004,
3455,97411,2025-01-26,2,Interpol Alert,flydubai,FZ-391,35,,
3456,17265,2025-08-25,4,ECL Match,Turkish Airlines,TK-165,10,,261
3457,95754,2025-08-18,8,Court Order,Oman Air,WY-916,32,5774,
3458,141898,2025-01-03,1,Incomplete Travel Docs,Emirates,EK-170,15,,
3459,47887,2025-01-05,1,Suspicious Behavior,Air Arabia,G9-404,10,,
3460,34239,2025-11-23,2,Airline Refusal,Saudi Airlines,SV-812,10,,
3461,13715,2025-08-26,4,ECL Match,Etihad Airways,EY-172,9,,1396
3462,56771,2025-09-16,2,Watchlist Hit,Kuwait Airways,KU-144,9,5248,
3463,89423,2025-08-14,2,ECL Match,PIA,PK-416,10,,1214
3464,45766,2025-01-03,4,Watchlist Hit,AirBlue,PA-533,10,7855,
3465,97036,2025-04-10,3,Interpol Alert,AirBlue,PA-900,31,,
3466,98435,2025-03-14,1,Watchlist Hit,Serene Air,ER-549,31,7959,
3467,13686,2025-05-02,2,Incomplete Travel Docs,PIA,PK-172,8,,
3468,54085,2025-06-21,1,Watchlist Hit,Kuwait Airways,KU-608,33,489,
3469,37577,2025-05-08,5,ECL Match,Etihad Airways,EY-748,35,,1609
3470,117625,2025-11-04,6,Interpol Alert,Gulf Air,GF-833,8,4279,
3471,51443,2025-11-06,3,Suspicious Behavior,Air Arabia,G9-330,10,,
3472,48251,2025-03-03,4,Suspicious Behavior,Oman Air,WY-387,9,,
3473,63318,2025-08-04,2,Invalid Documents,flyJinnah,9P-549,12,,
3474,72885,2025-06-25,2,Watchlist Hit,Turkish Airlines,TK-328,8,3217,
3475,31723,2025-10-11,6,Interpol Alert,British Airways,BA-320,34,4764,
3476,84928,2025-03-23,8,ECL Match,Emirates,EK-268,9,,4
3477,82764,2025-06-18,1,Airline Refusal,Etihad Airways,EY-359,10,,
3478,86302,2025-10-07,5,Interpol Alert,Turkish Airlines,TK-517,10,,
3479,109665,2025-01-23,2,Watchlist Hit,Kuwait Airways,KU-457,9,3203,
3480,7577,2025-03-21,2,ECL Match,Emirates,EK-434,9,,2369
3481,32776,2025-09-02,1,ECL Match,Turkish Airlines,TK-924,9,,1916
3482,70494,2025-06-17,2,Watchlist Hit,Kuwait Airways,KU-504,32,2071,
3483,17962,2025-06-20,2,Suspicious Behavior,Gulf Air,GF-175,11,,
3484,64027,2025-04-12,2,Interpol Alert,Oman Air,WY-505,12,,
3485,13222,2025-09-26,1,Court Order,Air Arabia,G9-575,8,3040,
3486,90981,2025-12-19,1,Other,PIA,PK-148,35,,
3487,36319,2025-12-13,3,Incomplete Travel Docs,Kuwait Airways,KU-920,13,,
3488,29386,2025-10-06,1,Watchlist Hit,Kuwait Airways,KU-989,10,5139,
3489,34645,2025-02-26,8,Incomplete Travel Docs,Oman Air,WY-799,9,,
3490,123619,2025-02-28,4,Other,Air Arabia,G9-215,8,,
3491,137967,2025-12-15,1,Watchlist Hit,Oman Air,WY-839,32,6979,
3492,23608,2025-01-25,5,ECL Match,flydubai,FZ-114,33,,2627
3493,129105,2025-10-08,5,ECL Match,Gulf Air,GF-608,31,,2226
3494,131327,2025-07-11,3,Watchlist Hit,Oman Air,WY-731,9,2754,
3495,110178,2025-12-06,1,Incomplete Travel Docs,PIA,PK-773,33,,
3496,37522,2025-01-22,1,Incomplete Travel Docs,Qatar Airways,QR-552,34,,
3497,136574,2025-09-16,1,Watchlist Hit,PIA,PK-651,34,799,
3498,99295,2025-02-12,3,Invalid Documents,Serene Air,ER-576,31,,
3499,126996,2025-11-22,8,Other,PIA,PK-370,10,,
3500,19344,2025-03-27,1,Suspicious Behavior,Qatar Airways,QR-731,9,,
3501,135366,2025-04-16,2,ECL Match,flydubai,FZ-679,34,,580
3502,30832,2025-03-20,1,Interpol Alert,PIA,PK-453,33,,
3503,68514,2025-08-03,2,ECL Match,Emirates,EK-310,31,,1542
3504,32766,2025-04-03,1,Incomplete Travel Docs,flydubai,FZ-559,31,,
3505,35491,2025-02-26,3,Invalid Documents,Gulf Air,GF-948,32,,
3506,22186,2025-03-10,3,Watchlist Hit,Air Arabia,G9-767,8,5727,
3507,61750,2025-10-21,4,Invalid Documents,Emirates,EK-589,10,,
3508,53792,2025-02-14,2,Watchlist Hit,Oman Air,WY-608,32,1004,
3509,111467,2025-10-23,1,Incomplete Travel Docs,Etihad Airways,EY-958,10,,
3510,110595,2025-05-23,2,ECL Match,Etihad Airways,EY-599,11,,1171
3511,26961,2025-06-11,2,ECL Match,Qatar Airways,QR-253,10,,1164
3512,104386,2025-11-04,2,ECL Match,Saudi Airlines,SV-678,35,,2411
3513,104008,2025-09-07,8,Incomplete Travel Docs,Etihad Airways,EY-651,32,,
3514,138220,2025-08-01,4,ECL Match,British Airways,BA-268,12,,2691
3515,82701,2025-07-08,6,Court Order,Serene Air,ER-613,10,1579,
3516,122668,2025-08-09,6,ECL Match,flydubai,FZ-107,10,,1572
3517,84928,2025-01-09,1,ECL Match,Serene Air,ER-606,13,,4
3518,51580,2025-03-20,2,Watchlist Hit,AirBlue,PA-282,9,1270,
3519,116371,2025-11-17,8,ECL Match,Turkish Airlines,TK-788,32,,846
3520,27315,2025-01-09,2,ECL Match,British Airways,BA-506,12,,898
3521,139951,2025-01-02,6,Watchlist Hit,AirBlue,PA-514,9,7266,
3522,30933,2025-10-11,1,Watchlist Hit,flyJinnah,9P-493,33,847,
3523,67366,2025-03-08,6,Interpol Alert,Oman Air,WY-341,31,6626,
3524,77375,2025-12-28,5,Watchlist Hit,British Airways,BA-776,12,4266,
3525,123910,2025-01-14,1,Watchlist Hit,Air Arabia,G9-436,7,313,
3526,22343,2025-11-12,2,Invalid Documents,British Airways,BA-447,9,,
3527,25535,2025-12-12,3,Invalid Documents,Serene Air,ER-894,15,,
3528,77807,2025-02-11,2,Watchlist Hit,PIA,PK-502,31,1606,
3529,127000,2025-07-23,1,ECL Match,AirBlue,PA-130,35,,278
3530,137273,2025-05-12,2,Suspicious Behavior,Etihad Airways,EY-816,10,,
3531,107354,2025-12-20,1,Watchlist Hit,Emirates,EK-627,34,708,
3532,138657,2025-02-25,1,Watchlist Hit,flyJinnah,9P-829,9,5632,
3533,140581,2025-08-23,1,ECL Match,Serene Air,ER-337,13,,1512
3534,94429,2025-09-13,6,Watchlist Hit,Qatar Airways,QR-522,5,1512,
3535,82568,2025-03-01,1,Incomplete Travel Docs,British Airways,BA-500,15,,
3536,145503,2025-10-22,6,Interpol Alert,Serene Air,ER-818,12,,
3537,29344,2025-11-15,1,Watchlist Hit,Etihad Airways,EY-735,33,7949,
3538,2893,2025-08-12,2,Airline Refusal,British Airways,BA-373,9,,
3539,48180,2025-12-24,1,Incomplete Travel Docs,PIA,PK-333,10,,
3540,63984,2025-03-08,2,Watchlist Hit,Kuwait Airways,KU-977,32,7870,
3541,95322,2025-09-24,3,Court Order,Etihad Airways,EY-331,31,4551,
3542,65436,2025-05-14,3,Other,Turkish Airlines,TK-506,8,,
3543,7350,2025-01-17,5,ECL Match,PIA,PK-664,9,,831
3544,32105,2025-09-01,2,ECL Match,Air Arabia,G9-991,32,,1520
3545,67046,2025-02-27,1,ECL Match,Etihad Airways,EY-196,11,,2855
3546,108452,2025-03-24,2,ECL Match,Serene Air,ER-557,35,,2282
3547,40500,2025-08-13,6,ECL Match,PIA,PK-863,10,,613
3548,17958,2025-11-23,1,Invalid Documents,Gulf Air,GF-966,7,,
3549,7784,2025-08-26,3,Incomplete Travel Docs,AirBlue,PA-908,9,,
3550,115549,2025-02-20,4,Suspicious Behavior,AirBlue,PA-725,33,,
3551,98489,2025-10-02,2,Watchlist Hit,Saudi Airlines,SV-157,11,7421,
3552,115133,2025-01-02,1,ECL Match,AirBlue,PA-306,35,,1430
3553,45697,2025-09-21,2,Interpol Alert,Air Arabia,G9-374,10,,
3554,59286,2025-03-28,1,ECL Match,PIA,PK-582,10,,2967
3555,54940,2025-07-23,3,Airline Refusal,Qatar Airways,QR-185,8,,
3556,61391,2025-10-12,1,Suspicious Behavior,Etihad Airways,EY-901,15,,
3557,23774,2025-06-06,6,Watchlist Hit,Serene Air,ER-445,10,5151,
3558,78736,2025-01-26,3,Incomplete Travel Docs,Gulf Air,GF-517,31,,
3559,63758,2025-08-15,3,Watchlist Hit,British Airways,BA-728,9,2239,
3560,149673,2025-02-17,1,ECL Match,flydubai,FZ-971,9,,1588
3561,53519,2025-01-14,5,ECL Match,Etihad Airways,EY-503,33,,2784
3562,37273,2025-02-02,2,Watchlist Hit,Turkish Airlines,TK-678,32,1629,
3563,27623,2025-09-10,2,Invalid Documents,British Airways,BA-625,32,,
3564,55931,2025-02-18,1,ECL Match,Gulf Air,GF-407,10,,1574
3565,138214,2025-09-24,3,Watchlist Hit,flyJinnah,9P-827,11,4121,
3566,106505,2025-06-19,8,Court Order,Oman Air,WY-745,10,,
3567,14582,2025-03-26,2,ECL Match,flydubai,FZ-126,11,,1016
3568,25919,2025-03-21,4,ECL Match,Etihad Airways,EY-618,33,,1907
3569,106602,2025-06-20,3,ECL Match,Emirates,EK-160,10,,204
3570,13738,2025-09-17,4,ECL Match,Turkish Airlines,TK-263,15,,934
3571,125254,2025-02-18,3,ECL Match,Oman Air,WY-796,8,,2474
3572,51598,2025-09-05,1,Interpol Alert,British Airways,BA-621,33,6446,
3573,24328,2025-12-24,5,Watchlist Hit,Etihad Airways,EY-840,31,3551,
3574,96533,2025-08-13,1,Interpol Alert,Etihad Airways,EY-617,7,,
3575,99351,2025-02-27,3,ECL Match,Kuwait Airways,KU-209,9,,410
3576,4851,2025-12-06,1,Court Order,Saudi Airlines,SV-642,8,6401,
3577,112969,2025-08-07,1,Incomplete Travel Docs,Serene Air,ER-117,34,,
3578,125635,2025-10-28,1,Incomplete Travel Docs,Saudi Airlines,SV-736,7,,
3579,75259,2025-02-21,2,Watchlist Hit,AirBlue,PA-434,11,5380,
3580,25236,2025-01-27,6,ECL Match,Air Arabia,G9-743,11,,788
3581,66369,2025-06-04,1,ECL Match,Gulf Air,GF-653,9,,2097
3582,54040,2025-05-24,1,Watchlist Hit,Etihad Airways,EY-677,32,1136,
3583,22842,2025-04-05,3,ECL Match,Saudi Airlines,SV-276,8,,1024
3584,53596,2025-03-15,2,ECL Match,flyJinnah,9P-509,15,,632
3585,70730,2025-03-19,3,Watchlist Hit,Emirates,EK-240,12,5634,
3586,25324,2025-06-25,2,Watchlist Hit,Oman Air,WY-611,12,3996,
3587,10102,2025-07-01,4,Watchlist Hit,AirBlue,PA-507,12,4593,
3588,58006,2025-01-01,5,ECL Match,flyJinnah,9P-117,31,,2814
3589,92401,2025-07-08,2,ECL Match,Turkish Airlines,TK-778,9,,1018
3590,128647,2025-05-20,1,ECL Match,Qatar Airways,QR-989,8,,1802
3591,148147,2025-10-22,1,Incomplete Travel Docs,Qatar Airways,QR-356,9,,
3592,126319,2025-01-27,1,Court Order,Serene Air,ER-693,31,3821,
3593,41355,2025-01-01,1,Invalid Documents,Qatar Airways,QR-258,12,,
3594,72959,2025-07-24,8,Invalid Documents,British Airways,BA-568,10,,
3595,114670,2025-05-17,3,ECL Match,Serene Air,ER-723,5,,1725
3596,64131,2025-06-17,1,ECL Match,Air Arabia,G9-964,10,,127
3597,84318,2025-03-21,8,Other,Saudi Airlines,SV-629,9,,
3598,111556,2025-02-07,6,ECL Match,Kuwait Airways,KU-605,8,,793
3599,55771,2025-09-14,2,Incomplete Travel Docs,British Airways,BA-610,33,,
3600,82814,2025-03-17,3,ECL Match,Kuwait Airways,KU-455,8,,2299
3601,77682,2025-11-26,3,Other,Turkish Airlines,TK-975,13,,
3602,131735,2025-06-23,3,Watchlist Hit,Serene Air,ER-790,15,5590,
3603,110531,2025-11-20,2,Watchlist Hit,Serene Air,ER-424,31,5676,
3604,118870,2025-06-19,1,ECL Match,Etihad Airways,EY-406,7,,2977
3605,87099,2025-01-01,2,Incomplete Travel Docs,Turkish Airlines,TK-848,31,,
3606,9991,2025-03-28,1,Invalid Documents,Emirates,EK-413,11,,
3607,119266,2025-09-02,1,Airline Refusal,PIA,PK-514,33,,
3608,136229,2025-07-24,2,Invalid Documents,Etihad Airways,EY-282,12,,
3609,93027,2025-06-02,3,Interpol Alert,British Airways,BA-175,9,,
3610,114485,2025-09-19,2,Other,Air Arabia,G9-392,8,,
3611,61765,2025-08-22,6,ECL Match,Serene Air,ER-854,10,,356
3612,33858,2025-06-23,3,Watchlist Hit,Emirates,EK-892,33,394,
3613,132708,2025-12-20,3,Incomplete Travel Docs,AirBlue,PA-730,10,,
3614,107488,2025-03-18,3,Court Order,flyJinnah,9P-459,12,3776,
3615,32748,2025-03-18,5,Invalid Documents,Etihad Airways,EY-634,32,,
3616,51814,2025-12-03,8,ECL Match,Qatar Airways,QR-936,31,,1436
3617,52867,2025-10-02,2,Watchlist Hit,AirBlue,PA-619,10,3561,
3618,6666,2025-06-17,1,Other,Turkish Airlines,TK-610,5,,
3619,123594,2025-12-27,3,Interpol Alert,Saudi Airlines,SV-701,9,5079,
3620,120321,2025-11-22,3,Airline Refusal,Saudi Airlines,SV-783,8,,
3621,114914,2025-02-05,1,Invalid Documents,Qatar Airways,QR-855,31,,
3622,55434,2025-09-24,2,ECL Match,Etihad Airways,EY-244,10,,2553
3623,7630,2025-03-27,1,Incomplete Travel Docs,Saudi Airlines,SV-809,15,,
3624,66125,2025-01-02,2,Incomplete Travel Docs,Qatar Airways,QR-382,9,,
3625,111899,2025-07-11,2,Incomplete Travel Docs,flyJinnah,9P-873,9,,
3626,43656,2025-07-19,6,ECL Match,Air Arabia,G9-718,9,,1965
3627,31017,2025-04-28,1,Court Order,PIA,PK-902,12,377,
3628,79163,2025-05-08,3,ECL Match,Turkish Airlines,TK-111,10,,696
3629,58611,2025-02-12,8,Interpol Alert,British Airways,BA-498,7,,
3630,39044,2025-05-23,1,Incomplete Travel Docs,British Airways,BA-423,9,,
3631,22201,2025-02-20,5,Court Order,Saudi Airlines,SV-607,10,354,
3632,77880,2025-02-14,3,ECL Match,PIA,PK-669,10,,1623
3633,39005,2025-06-01,3,Watchlist Hit,Oman Air,WY-446,35,1392,
3634,11247,2025-01-14,1,ECL Match,PIA,PK-688,10,,1990
3635,42834,2025-08-25,1,Watchlist Hit,Air Arabia,G9-451,11,3314,
3636,75454,2025-05-18,3,ECL Match,flyJinnah,9P-421,10,,2943
3637,149123,2025-12-28,3,Watchlist Hit,Emirates,EK-482,8,1509,
3638,19347,2025-04-18,2,Other,flyJinnah,9P-512,13,,
3639,26002,2025-07-02,4,Incomplete Travel Docs,AirBlue,PA-900,10,,
3640,46207,2025-04-11,1,ECL Match,PIA,PK-192,11,,773
3641,24362,2025-01-11,4,Court Order,Oman Air,WY-985,32,,
3642,75985,2025-02-03,1,Suspicious Behavior,Turkish Airlines,TK-448,10,,
3643,6358,2025-01-24,1,Watchlist Hit,Air Arabia,G9-679,10,373,
3644,7256,2025-08-17,2,Watchlist Hit,British Airways,BA-980,31,4113,
3645,38238,2025-06-21,5,Watchlist Hit,AirBlue,PA-213,10,1068,
3646,141926,2025-01-04,1,Incomplete Travel Docs,Emirates,EK-592,10,,
3647,82681,2025-05-08,1,Interpol Alert,flydubai,FZ-934,35,6707,
3648,30601,2025-06-16,4,ECL Match,Etihad Airways,EY-409,11,,2569
3649,90571,2025-10-26,3,Watchlist Hit,Oman Air,WY-973,10,6667,
3650,111063,2025-08-12,1,Watchlist Hit,Turkish Airlines,TK-444,8,7727,
3651,146449,2025-08-20,3,Suspicious Behavior,AirBlue,PA-120,34,,
3652,71325,2025-08-21,3,Invalid Documents,Serene Air,ER-740,8,,
3653,105821,2025-04-07,4,ECL Match,Qatar Airways,QR-776,12,,862
3654,115501,2025-07-02,4,ECL Match,Gulf Air,GF-956,15,,643
3655,130829,2025-04-03,2,Watchlist Hit,Saudi Airlines,SV-892,10,1661,
3656,49295,2025-05-20,2,Invalid Documents,British Airways,BA-936,10,,
3657,122975,2025-05-01,6,ECL Match,British Airways,BA-962,15,,2271
3658,131927,2025-11-22,3,Watchlist Hit,Etihad Airways,EY-147,8,4161,
3659,12558,2025-11-18,1,ECL Match,Gulf Air,GF-795,7,,2131
3660,111064,2025-04-03,1,ECL Match,Kuwait Airways,KU-215,34,,1738
3661,7741,2025-06-20,6,Court Order,AirBlue,PA-269,35,,
3662,132953,2025-03-14,1,Court Order,Air Arabia,G9-859,9,,
3663,118203,2025-09-13,2,Invalid Documents,Qatar Airways,QR-813,32,,
3664,5346,2025-09-20,5,ECL Match,flyJinnah,9P-730,31,,2481
3665,72014,2025-01-21,1,Airline Refusal,Etihad Airways,EY-214,12,,
3666,137188,2025-08-18,4,Invalid Documents,PIA,PK-682,10,,
3667,25909,2025-03-14,2,Incomplete Travel Docs,Etihad Airways,EY-362,13,,
3668,116168,2025-11-20,1,ECL Match,British Airways,BA-461,8,,2827
3669,116823,2025-06-23,6,ECL Match,British Airways,BA-563,10,,1477
3670,29558,2025-02-07,3,ECL Match,Emirates,EK-797,10,,237
3671,70036,2025-04-19,4,ECL Match,PIA,PK-341,9,,2475
3672,35632,2025-05-24,1,ECL Match,PIA,PK-651,10,,213
3673,29227,2025-11-02,2,Interpol Alert,Gulf Air,GF-476,9,,
3674,15066,2025-06-18,1,Invalid Documents,flyJinnah,9P-593,10,,
3675,35728,2025-12-07,1,Watchlist Hit,Kuwait Airways,KU-101,11,5480,
3676,32905,2025-02-13,3,Invalid Documents,Kuwait Airways,KU-703,9,,
3677,70108,2025-12-25,8,Invalid Documents,Saudi Airlines,SV-702,10,,
3678,80942,2025-11-19,5,Invalid Documents,Kuwait Airways,KU-505,31,,
3679,127444,2025-09-11,5,Watchlist Hit,Oman Air,WY-379,9,2569,
3680,145140,2025-10-22,6,Watchlist Hit,Oman Air,WY-936,10,1188,
3681,16765,2025-05-10,2,ECL Match,Emirates,EK-493,33,,1490
3682,35382,2025-04-13,8,Invalid Documents,Turkish Airlines,TK-787,34,,
3683,148475,2025-07-03,1,Watchlist Hit,Saudi Airlines,SV-243,10,3786,
3684,39105,2025-02-06,1,Interpol Alert,Etihad Airways,EY-416,9,,
3685,149919,2025-06-25,3,Suspicious Behavior,flydubai,FZ-396,15,,
3686,33144,2025-08-14,3,Invalid Documents,Saudi Airlines,SV-977,9,,
3687,123922,2025-11-05,2,Airline Refusal,Air Arabia,G9-892,5,,
3688,114339,2025-12-23,1,ECL Match,British Airways,BA-572,10,,2454
3689,23908,2025-05-07,2,Invalid Documents,Saudi Airlines,SV-677,11,,
3690,136320,2025-12-13,2,Watchlist Hit,Etihad Airways,EY-665,31,2325,
3691,108869,2025-03-27,3,ECL Match,British Airways,BA-931,31,,915
3692,106815,2025-07-01,3,Other,Qatar Airways,QR-349,10,,
3693,71641,2025-12-07,2,Other,Oman Air,WY-404,32,,
3694,104122,2025-01-11,6,Court Order,Air Arabia,G9-244,34,7278,
3695,119511,2025-02-04,3,Invalid Documents,Saudi Airlines,SV-877,10,,
3696,35842,2025-02-19,2,Invalid Documents,flydubai,FZ-775,32,,
3697,619,2025-10-09,3,Watchlist Hit,AirBlue,PA-239,12,6587,
3698,51359,2025-07-10,2,Interpol Alert,Oman Air,WY-745,9,,
3699,132783,2025-01-02,8,Watchlist Hit,British Airways,BA-651,9,2860,
3700,130663,2025-09-12,1,Court Order,Kuwait Airways,KU-817,10,,
3701,87005,2025-08-11,5,Watchlist Hit,Serene Air,ER-988,10,689,
3702,94951,2025-07-23,1,Invalid Documents,Emirates,EK-699,7,,
3703,94965,2025-12-26,3,Watchlist Hit,Turkish Airlines,TK-491,9,3489,
3704,85469,2025-07-25,2,Interpol Alert,Serene Air,ER-859,11,,
3705,111076,2025-05-26,1,ECL Match,Turkish Airlines,TK-408,31,,2822
3706,66580,2025-06-12,2,Invalid Documents,Qatar Airways,QR-492,10,,
3707,128738,2025-11-02,1,Other,British Airways,BA-959,32,,
3708,13183,2025-04-15,2,ECL Match,Oman Air,WY-284,9,,2865
3709,16434,2025-08-20,5,ECL Match,Kuwait Airways,KU-579,9,,2447
3710,53516,2025-03-21,1,Watchlist Hit,flydubai,FZ-950,34,1372,
3711,5016,2025-01-21,2,ECL Match,Oman Air,WY-275,10,,2471
3712,40655,2025-09-24,3,Watchlist Hit,PIA,PK-813,9,2012,
3713,132800,2025-11-16,2,Watchlist Hit,flydubai,FZ-871,33,1762,
3714,1734,2025-02-05,6,Invalid Documents,Qatar Airways,QR-950,33,,
3715,134681,2025-04-21,3,ECL Match,flydubai,FZ-835,12,,2009
3716,31928,2025-05-19,4,Court Order,AirBlue,PA-119,10,2921,
3717,75725,2025-10-01,1,Watchlist Hit,Etihad Airways,EY-553,10,2595,
3718,139335,2025-08-01,3,ECL Match,Kuwait Airways,KU-744,7,,438
3719,132788,2025-03-18,1,Airline Refusal,Emirates,EK-978,8,,
3720,30772,2025-11-06,4,ECL Match,Emirates,EK-126,15,,666
3721,46430,2025-06-25,2,Airline Refusal,Turkish Airlines,TK-957,7,,
3722,526,2025-03-06,8,Suspicious Behavior,PIA,PK-932,31,,
3723,145439,2025-08-07,6,ECL Match,flyJinnah,9P-586,35,,463
3724,40365,2025-10-02,2,Other,Saudi Airlines,SV-931,33,,
3725,137846,2025-10-09,4,ECL Match,Oman Air,WY-514,10,,2366
3726,48330,2025-03-02,2,ECL Match,Serene Air,ER-150,34,,1936
3727,36600,2025-09-23,5,Incomplete Travel Docs,Turkish Airlines,TK-810,15,,
3728,60784,2025-02-17,2,Court Order,Emirates,EK-521,10,,
3729,68534,2025-07-02,6,ECL Match,British Airways,BA-124,9,,1170
3730,131980,2025-05-11,1,Interpol Alert,Oman Air,WY-607,31,,
3731,74942,2025-12-03,4,Invalid Documents,Turkish Airlines,TK-270,7,,
3732,96324,2025-08-19,2,Airline Refusal,Gulf Air,GF-635,31,,
3733,120647,2025-09-10,2,Incomplete Travel Docs,Air Arabia,G9-670,10,,
3734,67107,2025-02-14,3,Watchlist Hit,Turkish Airlines,TK-704,8,3999,
3735,17333,2025-08-05,5,Airline Refusal,Kuwait Airways,KU-646,33,,
3736,110858,2025-01-05,1,Watchlist Hit,British Airways,BA-758,34,5325,
3737,42780,2025-11-18,3,Airline Refusal,Saudi Airlines,SV-736,11,,
3738,64922,2025-05-15,3,ECL Match,Turkish Airlines,TK-321,12,,2345
3739,7217,2025-06-07,2,Watchlist Hit,PIA,PK-811,10,7273,
3740,60588,2025-12-13,2,Watchlist Hit,Etihad Airways,EY-998,10,6526,
3741,125811,2025-01-09,3,Court Order,Etihad Airways,EY-305,32,,
3742,84637,2025-08-05,1,ECL Match,Saudi Airlines,SV-267,32,,1837
3743,97244,2025-04-27,1,Airline Refusal,Kuwait Airways,KU-227,34,,
3744,24929,2025-01-22,4,Invalid Documents,Qatar Airways,QR-740,10,,
3745,99053,2025-03-26,1,ECL Match,Gulf Air,GF-662,10,,761
3746,4014,2025-01-17,6,Airline Refusal,Qatar Airways,QR-819,9,,
3747,98418,2025-10-24,8,ECL Match,AirBlue,PA-739,8,,1228
3748,132617,2025-11-26,6,Watchlist Hit,flyJinnah,9P-548,9,58,
3749,141035,2025-09-08,2,Incomplete Travel Docs,Turkish Airlines,TK-980,10,,
3750,72657,2025-08-12,3,Suspicious Behavior,Oman Air,WY-139,15,,
3751,6822,2025-08-10,2,ECL Match,Serene Air,ER-695,12,,829
3752,126337,2025-11-14,2,Incomplete Travel Docs,Air Arabia,G9-262,7,,
3753,99151,2025-11-24,3,Incomplete Travel Docs,Etihad Airways,EY-488,8,,
3754,15390,2025-02-21,3,ECL Match,AirBlue,PA-108,31,,2535
3755,101571,2025-07-15,6,Watchlist Hit,Saudi Airlines,SV-872,9,1146,
3756,107697,2025-09-19,2,Watchlist Hit,flydubai,FZ-391,12,80,
3757,115927,2025-01-12,6,Court Order,Air Arabia,G9-105,31,3497,
3758,51151,2025-03-20,1,ECL Match,British Airways,BA-374,10,,2521
3759,29100,2025-09-22,3,Watchlist Hit,Saudi Airlines,SV-581,15,3065,
3760,34860,2025-10-05,4,ECL Match,Emirates,EK-178,9,,17
3761,53367,2025-09-09,2,Watchlist Hit,British Airways,BA-548,7,1293,
3762,95323,2025-11-28,8,Interpol Alert,Qatar Airways,QR-819,11,,
3763,34860,2025-04-10,4,ECL Match,flyJinnah,9P-324,12,,17
3764,104666,2025-07-11,1,Court Order,flydubai,FZ-742,10,7997,
3765,22074,2025-06-18,3,Court Order,flydubai,FZ-364,11,1527,
3766,107053,2025-01-15,3,Interpol Alert,British Airways,BA-919,11,,
3767,1736,2025-08-03,2,ECL Match,Saudi Airlines,SV-436,9,,1953
3768,79671,2025-06-26,1,ECL Match,Gulf Air,GF-822,9,,61
3769,21735,2025-03-25,1,Watchlist Hit,Kuwait Airways,KU-841,9,1135,
3770,32371,2025-07-17,1,Interpol Alert,flydubai,FZ-775,8,2115,
3771,69563,2025-06-07,3,Watchlist Hit,Qatar Airways,QR-392,5,7193,
3772,32142,2025-02-04,2,Interpol Alert,Etihad Airways,EY-441,9,1942,
3773,43746,2025-07-07,4,Incomplete Travel Docs,Turkish Airlines,TK-421,10,,
3774,131112,2025-04-09,5,ECL Match,PIA,PK-558,13,,201
3775,11690,2025-08-14,4,ECL Match,Gulf Air,GF-899,9,,2676
3776,61431,2025-01-20,8,Incomplete Travel Docs,flyJinnah,9P-273,35,,
3777,115538,2025-08-21,1,Watchlist Hit,Qatar Airways,QR-210,10,7920,
3778,121537,2025-07-17,1,Watchlist Hit,Turkish Airlines,TK-130,10,5092,
3779,6448,2025-02-22,3,Incomplete Travel Docs,Oman Air,WY-963,35,,
3780,62784,2025-01-05,1,Watchlist Hit,Air Arabia,G9-113,9,3417,
3781,15817,2025-02-16,2,ECL Match,British Airways,BA-641,10,,1370
3782,123035,2025-05-21,3,Watchlist Hit,Serene Air,ER-353,10,2387,
3783,60886,2025-05-19,8,Watchlist Hit,Serene Air,ER-313,31,7395,
3784,139860,2025-08-10,1,Interpol Alert,flydubai,FZ-574,11,1710,
3785,42626,2025-10-02,3,Interpol Alert,flydubai,FZ-928,33,,
3786,115113,2025-04-13,6,ECL Match,Emirates,EK-422,31,,2717
3787,68815,2025-09-08,8,Suspicious Behavior,PIA,PK-226,8,,
3788,124133,2025-01-01,5,ECL Match,Serene Air,ER-386,15,,322
3789,68011,2025-12-17,3,ECL Match,Serene Air,ER-342,7,,747
3790,124422,2025-12-02,3,Suspicious Behavior,Gulf Air,GF-382,31,,
3791,142985,2025-11-10,3,Invalid Documents,flyJinnah,9P-324,32,,
3792,130344,2025-02-28,1,Court Order,Saudi Airlines,SV-969,8,3475,
3793,112885,2025-03-02,3,Interpol Alert,PIA,PK-783,32,5132,
3794,108879,2025-05-19,6,Watchlist Hit,Qatar Airways,QR-848,11,351,
